,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
1459,2021-05-21,多余资金为何不强化主业而是用于投资理财？洋河股份回应,中华网
1460,2021-05-21,食品饮料行业2020年报及2021一季报小结：结构升级成为主旋律 龙头竞争优势加剧,新浪
1461,2021-05-21,洋河股份回应股价偏低：夯实公司基本面 促进价值合理回归,中华网
1462,2021-05-21,洋河股份业绩说明会：预计2021年营收增长超10%,搜狐
1463,2021-05-21,解盘：资源股反弹，铁矿石、锂矿、煤炭、影视略涨,Wind
1464,2021-05-21,东北证券--食品饮料行业：结构升级成为主旋律，龙头竞争优势加剧【行业研究】,金融界股吧
1465,2021-05-21,洋河股份“十四五”发展和经营目标：全力实施“12345”战略体系,中华网
1466,2021-05-21,洋河股份董事长回应泸州老窖“重回三甲”：有信心、有决心继续保持行业前三,搜狐
1467,2021-05-21,洋河业绩会：将加大酱酒投入，推动贵酒全国化,搜狐
1468,2021-05-21,酒类股再度拉升，口子窖水井坊涨停，洋河股份等大涨,证券时报网
1469,2021-05-21,白酒股全线爆发，水井坊、口子窖双双封板,Wind
1470,2021-05-21,白酒股持续活跃，水井坊拉升触板,Wind
1471,2021-05-21,【行情】白酒概念板块异动拉升，水井坊涨超8%，舍得酒业、口子窖、洋河股份、今世缘等跟涨,金十数据
1472,2021-05-21,白酒股接连走强，水井坊冲击涨停,Wind
1473,2021-05-21,【食品饮料α掘金】白酒板块走势坚挺，行业仍处于良性发展状态，紧握高成长型标的，赚取成长的钱,新浪
1474,2021-05-21,贵州醇枝江朱伟：双料董事长，头条上“卖酒”,斑马消费
1475,2021-05-21,方正研究 | 2021年下半年宏观展望&六大行业中期策略报告,新浪
1476,2021-05-21,库存价值近200万瓶梦之蓝洋河股份成了“垫底之王”,中国白酒网
1477,2021-05-20,食品饮料行业20年报&21一季报回顾：白酒景气抬升 食品需求复苏,新浪
1478,2021-05-20,5月20日晚间重要行业研究汇总(附股),中金在线
1479,2021-05-20,食品饮料行业周观点：一季报后白酒未明显回调 估值中枢企稳,新浪
1480,2021-05-20,八大券商主题策略：白酒仍是最值得配置的消费赛道之一 把握风口上的优质公司,中金在线
1481,2021-05-20,江苏陶园置业1.4亿竞得宿迁市洋河新区一宗住宅用地 溢价率116%,中国网
1482,2021-05-20,食品饮料行业周报：高端白酒动销进展顺利 啤酒旺季来临值得关注,新浪
1483,2021-05-20,食品饮料行业周报：成本压力仍存提价预期再起,渤海证券
1484,2021-05-20,渤海证券：通胀开始向消费品传导，中期关注在提价预期下带来的交易性机会,证券时报网
1485,2021-05-20,【食饮】成本压力仍存 提价预期再起——食品饮料行业周报——中性,渤海证券研究
1486,2021-05-20,5月来大宗交易机构活跃度下降,Wind
1487,2021-05-19,白酒18罗汉谁的报表最好看？,搜狐
1488,2021-05-19,泸州老窖董事长刘淼重申回归前三目标不动摇，将研究员工激励方式,搜狐
1489,2021-05-19,【行情】白酒概念午后下挫走弱，酒鬼酒跌超5%，洋河股份、青海春天、迎驾贡酒、古井贡酒跟跌,金十数据
1490,2021-05-19,QFII炒股能力揭秘：前十机构回报均超20倍,Wind
1491,2021-05-19,洋河股份总裁钟雨与招商局集团交流深化合作,中国白酒网
1492,2021-05-18,酒业观察丨高端受困、全国化“失利”的古井贡酒如何走出安徽？,新京报
1493,2021-05-18,【华创食饮】4月线上数据分析专题：高基数下分化，均价持续提升,华创食饮
1494,2021-05-18,白酒周报：高端白酒关注淡季挺价 个股逻辑可持续,新浪
1495,2021-05-18,食品饮料行业5月数据点评：酒类产销持续恢复 生鲜乳淡季价格环比微降,新浪
1496,2021-05-18,【食品饮料α掘金】通胀背景下，食品饮料板块该如何选择？,新浪
1497,2021-05-18,华创证券：维持超配白酒板块，拿定一线标的,Wind
1498,2021-05-17,【开源食饮每日资讯0517】ST舍得5月19日撤销其他风险警示,宇光食饮日讯
1499,2021-05-17,食品饮料行业2020年年报及2021年一季报业绩综述：白酒分化明显食品预期改善,渤海证券
1500,2021-05-17,食品饮料5月投资策略：业绩改善持续验证 关注集中度加速提升下的核心龙头,新浪
1501,2021-05-17,大消费行业周观点：人口普查数据 洞见消费大机遇,新浪
1502,2021-05-17,白酒行业周报：白酒板块受成本影响小 建议长期持有,华福证券有限责任公司
1503,2021-05-17,德邦证券--食品饮料行业周报：啤酒旺季来临，关注东鹏饮料上市【行业研究】,金融界股吧
1504,2021-05-17,食品饮料行业周报：与业绩为友 择成长相伴,新浪
1505,2021-05-17,【行情】白酒股午后拉升，泸州老窖、五粮液涨超4%，贵州茅台涨逾3%，洋河股份、山西汾酒、古井贡酒等跟涨,金十数据
1506,2021-05-17,打疫苗人数暴增，3600亿大白马股价创新高,Wind
1507,2021-05-17,中银国际：今世缘（603369.SH）苏酒龙头之一，首予“买入”评级,智通财经
1508,2021-05-17,龙头白酒股持续走强，五粮液涨近5%重回300元,Wind
1509,2021-05-17,【招商食品 | 最新】白酒淡季不淡，悲观情绪缓解,招商食品饮料
1510,2021-05-17,机构重仓股奥秘在哪里？A股生态面临十年不遇变局,Wind
1511,2021-05-17,洋河“梦之蓝M6^+”摘得“世界之星”包装奖,中国白酒网
1512,2021-05-16,洋河股份董事长张联东当选江苏省酒类行业协会会长,凤凰网
1513,2021-05-16,周末证券|白酒医药大金融要买先看“性价比”,金融投资报
1514,2021-05-15,食品饮料行业周报：关注渠道经营质量 把价值交给时间,新浪
1515,2021-05-15,江苏省酒类行业协会换届，洋河股份张联东当选新一届会长,财经网
1516,2021-05-15,核心资产板块呈现分化走势 逢低关注白酒、医药、大金融,金融投资报
1517,2021-05-15,江苏区域股市周报：联测科技新上市 南京银行进市值前10强,每日经济新闻
1518,2021-05-14,周报︱贵州茅台股价重回2000元，旺季来临啤酒股密集大涨,华夏时报
1519,2021-05-14,洋河学院揭牌仪式举行,中国白酒网
1520,2021-05-14,辣条巨头卫龙冲击IPO，食品饮料股大涨，布局五大细分赛道,第一财经
1521,2021-05-14,数说白酒2020年报：高端白酒受追捧，金种子酒、皇台酒业等仍呈弱势,发现网
1522,2021-05-14,东方财富证券--洋河股份2020年报点评：最坏时点已过，改革红利持续释放【公司研究】,金融界股吧
1523,2021-05-14,哪些省份决定了未来白酒的发展？,佳酿网
1524,2021-05-14,洋河股份(002304)：最坏时点已过 改革红利持续释放,新浪
1525,2021-05-13,食品行业周报：2021年4月份全国白酒商品批发价格定基指数上涨6.72%,新浪
1526,2021-05-13,古井贡酒(000596)：老名酒价值回归之路扎根安徽 环顾江南,新浪
1527,2021-05-13,【食饮】白酒批价有望持续上行 大众食品成本压力仍存——食品饮料行业月报——中性,渤海证券研究
1528,2021-05-12,白酒业绩比拼哪家更“上头”行业集中度提升 两极分化正加大,北京晚报
1529,2021-05-12,白酒行业深度：白酒深度复盘之周期演绎篇,新浪
1530,2021-05-12,洋河股份(002304)2020年年报及2021年一季报点评：2021Q1业绩超预期 关注次高端赛道高景气,新浪
1531,2021-05-12,食品饮料行业月报：白酒批价有望持续上行 大众食品成本压力仍存,渤海证券
1532,2021-05-12,食品饮料行业2021年中期策略报告：精选个股 质地优先,新浪
1533,2021-05-12,食品饮料行业2021年4月阿里系线上数据点评：食品板块整体景气度高 龙头表现略显乏力,新浪
1534,2021-05-12,老白干酒的尴尬：高端化难走，低端又在挣扎,搜狐
1535,2021-05-12,贵州茅台、五粮液和泸州老窖 21Q1偏股型基金重仓标的,财富动力网
1536,2021-05-11,食品饮料2020年报2021一季报综述：复苏与成本压力伴行 精选业绩兑现个股,新浪
1537,2021-05-11,5月11日晚间重要行业研究汇总(附股),中金在线
1538,2021-05-11,抄作业要小心！这些股票让基金亏了大钱……,Wind
1539,2021-05-11,白酒渠道动态跟踪21年第24期：核心酒企景气延续,新浪
1540,2021-05-11,北上资金逆市增持“吃喝”板块 白酒股止跌回升茅台反弹涨近3%,财华社
1541,2021-05-11,白酒板块止跌回升茅台反弹涨近3%,财华社
1542,2021-05-11,争议贵州醇：董事长朱伟沉迷“口号式目标” “10年2000亿市值”目标被指近乎“空想”,中国网
1543,2021-05-11,八大券商主题策略：权重股调整或已到位！白酒当下更优 食品后程接力,中金在线
1544,2021-05-11,白酒股早盘大幅拉升，青青稞酒封板，机构：白酒行业步入存量竞争阶段，龙头企业马太效应凸显,金融界
1545,2021-05-11,酒类股拉升走高，青青稞酒涨停，贵州茅台重返1900元上方,证券时报网
1546,2021-05-11,酒水行业周报(2021年5月第1期)：在震荡中寻找确定性及超预期,新浪
1547,2021-05-11,天风研究 | 2020年报·2021一季报总结,天风研究
1548,2021-05-10,食品饮料行业动态：升级逻辑持续演绎 稳健不改 仍有超预期可能性,新浪
1549,2021-05-10,【中泰食品】周思考19: 板块交流热度升温中,食品饮料俱乐部
1550,2021-05-10,【东兴大消费】周观点：关注线下复苏带来的增长及结构变化机会,微信
1551,2021-05-10,“酒旅融合”成酒业大势，谁能成为新标杆？,新浪
1552,2021-05-10,5月10日晚间重要行业研究汇总(附股),中金在线
1553,2021-05-10,洋河业绩加速改善 品牌价值位列轻工业榜单第三名,佳酿网
1554,2021-05-10,洋河股份(002304)：Q1收入增速超预期 改革势能逐步释放,新浪
1555,2021-05-10,贵州茅台五连跌！白酒淡季关注什么？机构：稳就是赢 连续下跌,第一财经
1556,2021-05-10,酒类股走势现分化，泸州老窖等白酒股走低，啤酒股集体拉升,证券时报网
1557,2021-05-10,食品饮料行业：淡季表现略平淡 休闲食品有所恢复,新浪
1558,2021-05-10,一个曾经成功的公司为什么会失败,YY港股圈
1559,2021-05-10,白酒板块2020年年报和2021年一季报总结：高端酒稳中有进 次高端弹性向前,国海证券
1560,2021-05-10,年度最新“基金赚钱榜” 集中于头部公司,投资者网
1561,2021-05-10,【食品饮料α掘金】白酒基本面强劲，权重股调整已基本到位，关注价格上行对股价的催化,新浪
1562,2021-05-10,洋河股份等54股近五日获机构净买入,证券时报网
1563,2021-05-10,【招商食品 | 年报一季报总结】白酒景气抬升，食品需求复苏,招商食品饮料
1564,2021-05-10,身边的国货丨洋河：洪泽湖畔源远流长的酒香,新京报
1565,2021-05-10,"最新""基金赚钱榜""：基金猛赚""真金白银""图谱公布",投资者网
1566,2021-05-10,食品饮料2020年报及2021年一季报综述：疫情大考、表现分化，中长逻辑仍明确,中信建投证券研究
1567,2021-05-09,江苏区域股市周报：科沃斯进市值前十强45家机构调研晶瑞股份,每日经济新闻
1568,2021-05-09,优势集群品牌同框上海 洋河股份张联东为白酒国际化再破题,证券日报网
1569,2021-05-09,2021中国品牌价值评价信息发布，16家企业超千亿元,Wind
1570,2021-05-08,【招商食品】洋河股份：改革之路,招商食品饮料
1571,2021-05-08,【国信食饮|专题报告】白酒20年报暨21Q1季报综述：复苏与分化并存，核心酒企持续高景气,青力出品
1572,2021-05-08,【行业深度】2021年中国酒类防伪行业市场现状及发展趋势 区块链防伪溯源技术成趋势,前瞻研究院
1573,2021-05-08,白酒行业：高端表现强劲 次高端快速恢复,佳酿网
1574,2021-05-08,白酒“探花”之争 你更看好谁？,佳酿网
1575,2021-05-08,周期股遍地开花逆市走强 赵老哥出走复星医药重挫,财富动力网
1576,2021-05-08,周报︱白酒“老三之争”汾酒暂赢洋河市盈率抢先回归正常,华夏时报
1577,2021-05-07,“四大白酒天王”操作大分化 布局有何玄机？,上证报
1578,2021-05-07,酒业观察丨白酒企业百亿阵营“三级”格局下，得高端者得“天下”,新京报
1579,2021-05-07,洋河股份(002304)：产品升级提升渠道信心 助力公司渡过调整期,新浪
1580,2021-05-07,白酒行业2020年年报&2021年一季报总结：年报有韧性 季报看弹性,新浪
1581,2021-05-07,首季业绩升七成是“数据幻影”？汾酒市值已翻四倍或高估,华夏时报
1582,2021-05-06,中银证券维持洋河股份增持评级：公司业绩逐季好转，步入新的成长周期,每日经济新闻
1583,2021-05-06,A股共发生97宗大宗交易成交15.29亿元（5月6日）,Wind
1584,2021-05-06,"洋河股份现1笔大宗交易 共成交1,833.00万元",新浪
1585,2021-05-06,安信证券给予洋河股份买入评级，Q1业绩超预期，M6+表现亮眼，目标价格为211.56元,每日经济新闻
1586,2021-05-06,洋河股份今日大宗交易成交10万股，成交价183.3元溢价0.0%,Wind
1587,2021-05-06,什么情况？疫苗股崩了、创业板大跌！钢铁汽车现涨停潮,Wind
1588,2021-05-06,洋河股份大跌7.11%，成交14.50亿元 连续下跌,中新经纬
1589,2021-05-06,A股午盘综述：创业板指跌3.21%，疫苗概念深度回调,Wind
1590,2021-05-06,荣誉榜再刷新！“梦之蓝M6+”荣获“世界之星”国际大奖,中金在线
1591,2021-05-06,天风证券维持洋河股份买入评级：拐点向上可持续，环比改善有望加速,每日经济新闻
1592,2021-05-06,安信证券：洋河股份(002304.SZ)M6+表现亮眼，目标价211.56元，维持“买入-A”评级,智通财经
1593,2021-05-06,酒业强分化愈演愈烈,佳酿网
1594,2021-05-06,国君食饮 | 食品饮料板块2020年报&2021一季报总结：复苏明显，分化持续,国泰君安证券研究
1595,2021-05-06,双名酒战略打开利润天花板 洋河股份将迎二次增长时代,红周刊
1596,2021-05-06,白酒行业挤压式增长二三线白酒难成核心资产,新浪
1597,2021-05-06,【华创食饮|专题】需求景气外溢，成本压力渐显：20年报&21一季报回顾暨投资策略,华创食饮
1598,2021-05-04,礼包 | 五一大消费研究专题,中信建投证券研究
1599,2021-05-03,2020年A股酒企之“最”来了：最多赚467亿 人均薪酬最高逾30万,中证报
1600,2021-05-03,人均薪酬最高逾30万，11只股价翻倍最大涨逾3倍，最多赚467亿......2020年白酒之“最”来了,中证报
1601,2021-05-01,致敬劳动者，谈一谈酒业“劳模”的故事,糖酒快讯
1602,2021-05-01,华福证券维持洋河股份审慎推荐评级：2021Q1超预期，全年看改革稳步推进，目标价229元,每日经济新闻
1603,2021-04-30,A股白酒年报图鉴：最“有钱”的不是茅台 酒鬼酒等股价增长3倍的逻辑在哪,每日经济新闻
1604,2021-04-30,洋河股价跑不过老窖幕后：存货是后者三倍,新浪
1605,2021-04-30,洋河股份(002304)：2021Q1超预期 全年看改革稳步推进,华福证券有限责任公司
1606,2021-04-30,今世缘(603369)季报点评：V系发力省外加速 高增势头持续,新浪
1607,2021-04-30,洋河股份扣非连降市值退居行业第五 白酒销量节节败退两年减少5.82万吨 盈利能力下降,长江商报
1608,2021-04-30,A股主力资金流向（4月30日）：医药股获资金爆买,Wind
1609,2021-04-30,华西证券维持洋河股份买入评级：产品升级提升渠道信心，助力公司渡过调整期,每日经济新闻
1610,2021-04-30,太平洋维持洋河股份买入评级，洋河股份年报暨一季报点评：洋河股份年报暨一季报点评：收入逐季改善，结构持续升级,每日经济新闻
1611,2021-04-30,洋河股份：白酒需求回暖叠加新产品助力业绩回升 |公司问答,第一财经
1612,2021-04-30,2020年七家酒企营收过百亿 茅台员工人均年薪30万,中新经纬
1613,2021-04-30,机构扫货洋河股份 游资封板奥园美谷|龙虎榜,第一财经
1614,2021-04-30,“双名酒”战略打开利润天花板洋河股份将迎“二次增长”时代,搜狐
1615,2021-04-30,陆股通周监控第84期：一季度内外机构调仓有何异同？,新浪
1616,2021-04-30,【情绪监控】金融股大涨50期指升水，北向资金连续5天净流入,量化藏经阁
1617,2021-04-30,A股早报2021年4月30日星期五,Wind
1618,2021-04-30,白酒股抱团抱的是啥？去年股价涨业绩在分化 今年业绩涨股价在分化,财联社
1619,2021-04-30,19家白酒企业2020年报出炉 我只看了四眼,新浪
1620,2021-04-30,洋河股份白酒销量节节败退 经销商一年净减少1097家 盈利能力下降,新浪
1621,2021-04-30,游资继续补强医疗美容 业绩股机构还是要抱团,财富动力网
1622,2021-04-29,开源证券维持洋河股份增持评级，公司信息更新报告：一季度收入超预期，扣非业绩表现靓丽,每日经济新闻
1623,2021-04-29,【窥业绩】逆板块大势放量涨停！业绩超预期的洋河股份走出了困境？,财华社
1624,2021-04-29,洋河股份(002304)：改革成效显现 基本逐步向好,新浪
1625,2021-04-29,在行业总产量下滑的基础上，行业整体的利润却在增加，这说明利润的增加主要是酒企提价所致。,财华社
1626,2021-04-29,申港证券维持洋河股份买入评级：改革见底，加速向好趋势明确,每日经济新闻
1627,2021-04-29,洋河股份年报暨一季报点评：收入逐季改善，结构持续升级【太平洋食饮】,食品饮料大消费黄付生
1628,2021-04-29,50亿！泸州老窖一季度营收增4成 张坤、刘彦春两大明星基金经理加仓,每日经济新闻
1629,2021-04-29,国盛证券维持洋河股份买入评级：“十四五”开年，力争营收双位数增长,每日经济新闻
1630,2021-04-29,国海证券维持洋河股份买入评级：业绩略超预期，拐点已至,每日经济新闻
1631,2021-04-29,数据复盘｜非银金融行业获主力资金青睐 北向资金连续5日净流入,证券时报网
1632,2021-04-29,经营性现金流净额大涨987.75%，洋河股份进入新增长周期,财经网
1633,2021-04-29,大盘持续回升 机构加码做多,金融投资报
1634,2021-04-29,最新龙虎榜动向：5.45亿资金抢筹洋河股份，2.62亿资金出逃中公教育（名单）,21世纪经济报道
1635,2021-04-29,机构今日卖出这12股，买入洋河股份4.56亿元丨龙虎榜,第一财经
1636,2021-04-29,洋河股份龙虎榜数据（4月29日）,Wind
1637,2021-04-29,洋河股份今日涨停，机构大买,Wind
1638,2021-04-29,机构强烈推荐32只个股-更新中,中财网
1639,2021-04-29,白酒股冰火两重天！洋河、舍得涨停&老白干、水井坊跌停,格隆汇
1640,2021-04-29,A股资金流向（4月29日）：大资金涌入券商龙头,Wind
1641,2021-04-29,【洋河股份年报及一季报点评：步入拐点期，梦之蓝将充分享受次高端扩容红利—方正食品饮料210429】,虎哥的研究
1642,2021-04-29,A股收盘综述：上证指数涨0.52%，医美题材炙手可热,Wind
1643,2021-04-29,一季度业绩开门红，洋河股份逆势涨停,格隆汇
1644,2021-04-29,券商股突然爆发，白酒大跳水！八连板妖股来了,Wind
1645,2021-04-29,营收连续两年下滑，洋河留不住男人的胃了吗？ 盈利能力下降,AI财经社
1646,2021-04-29,国海证券：洋河股份（002304.SZ）业绩超预期拐点已至，维持“买入”评级,智通财经
1647,2021-04-29,洋河股份：2021年一季度营收同比增长13.51% 扣非后净利润增长19.01%,财经网
1648,2021-04-29,洋河股份2021年第一季度营收同比增长13.51%,北京商报
1649,2021-04-29,洋河股份(002304.SZ)拉升涨超7%一季度扣非净利润增速超预期,格隆汇
1650,2021-04-29,洋河股份4月28日现1笔大宗交易,证券时报网
1651,2021-04-29,洋河股份2021年一季度净利润38.6亿元，下降3％ 盈利能力下降,中国白酒网
1652,2021-04-29,洋河股份2020年净利润74.8亿元，增长1.4％,中国白酒网
1653,2021-04-28,快讯 | 洋河股份去年营收下滑8.76%至211.01亿元，高档酒收入减少7.15% 盈利能力下降,财经网
1654,2021-04-28,晚间要闻2021年4月28日星期三,Wind
1655,2021-04-28,洋河股份：一季度营收105.2亿元，同比增长13.51%,36氪
1656,2021-04-28,洋河股份：2020年度净利润约74.82亿元，同比增加1.35%,每日经济新闻
1657,2021-04-28,洋河股份：2020年净利润增长1.35%，拟每10股派发现金红利30元,中华网
1658,2021-04-28,洋河股份(002304.SZ)第一季度归母净利润同比下降3.49%至38.62亿元 盈利能力下降,智通财经
1659,2021-04-28,洋河股份2020年度净利同比增1.35% 拟10派30元,上证报
1660,2021-04-28,洋河股份(002304.SZ)年度归母净利同比增1.35%至74.82亿元 每10股派30元,智通财经
1661,2021-04-28,洋河股份(002304.SZ)2020年净利升1.35%至74.82亿元拟10派30元,格隆汇
1662,2021-04-28,洋河股份：一季度净利润38.63亿元，同比下降3.49% 盈利能力下降,Wind
1663,2021-04-28,洋河股份：2020年净利润同比增长1.35%,Wind
1664,2021-04-28,洋河股份今日大宗交易成交5.19万股，成交价171.22元折价1.6%,Wind
1665,2021-04-28,“一哥”张坤清仓800万股，“二哥”刘彦春却大举加仓！这只白酒股经历了什么,21世纪经济报道
1666,2021-04-28,八大券商主题策略：全国消费季将拉开帷幕 5-6月白酒板块超额收益概率大,中金在线
1667,2021-04-28,江苏省市场监管局发布仿冒混淆不正当竞争典型案例（第一批）,质量新闻网
1668,2021-04-28,冲击白酒“老三”位置？山西汾酒2021年一季度营收逾73亿元,搜狐
1669,2021-04-28,明星基金经理山西汾酒操作猛如虎：“一哥”张坤清仓800万股，“二哥”刘彦春却大举加仓，进退间谁更聪明？,21世纪经济报道
1670,2021-04-26,北向资金今日净买入32亿，隆基股份净买入额创逾一个月新高,Wind
1671,2021-04-26,洋河，拐点已至：双名酒实现“两驾马车一起跑”,搜狐
1672,2021-04-26,股价大跌基金一季度抱团股曝光（附名单）,Wind
1673,2021-04-26,酒业观察丨细数名酒企业“染酱”，行业格局能否重塑？,新京报
1674,2021-04-26,洋河董事长张联东：白酒国际化上茅台、五粮液是行业表率,新浪
1675,2021-04-25,什么信号？张坤、冯柳、邓晓峰……明星公、私募基金一季度大幅加仓医药！,智通财经
1676,2021-04-25,最新！顶流基金重仓股大洗牌，40张图表全披露,Wind
1677,2021-04-23,今世缘去年营收仅增长5% 高价产品占比不断提升毛利率反而在下降 盈利能力下降,新浪
1678,2021-04-23,“茅指数”大涨3800亿，外资大买，A股风格又变了,Wind
1679,2021-04-23,众品牌跻身名酒赛道 搭上发展快车还需跨越几重山？,东方网
1680,2021-04-23,白酒股稳步走强，洋河股份大涨5%,Wind
1681,2021-04-23,【异动股】酿酒行业板块拉升，兰州黄河(000929-CN)涨10.04%,财华社
1682,2021-04-22,国盛策略：基金一季报五大看点 规模扩容权益仓位回落,新浪
1683,2021-04-22,顶流基金经理的一季报作业,YY港股圈
1684,2021-04-22,渤海证券--食品饮料行业周报：看好名酒乳制品，关注超预期个股【行业研究】,金融界股吧
1685,2021-04-22,【食品饮料】看好名酒乳制品 关注超预期个股——食品饮料行业周报——中性,渤海证券研究
1686,2021-04-22,10张图一览社保、多名明星基金经理最新重仓股,Wind
1687,2021-04-22,为何说洋河双沟双品牌战略是迫切且有效的？,环球老虎财经
1688,2021-04-21,白酒指数8连阳、张坤却减仓，机构看好后市表现,澎湃新闻
1689,2021-04-21,被通报“极高风险”，证监局点名微博大V！白酒指数8连阳，张坤却减仓白酒股，机构看好后市表现个股名单出炉 其他违规处罚,证券时报网
1690,2021-04-21,【食品饮料α掘金】二三线酒有望持续超预期，期待ST舍得摘帽后的彩虹,新浪
1691,2021-04-21,洋河股份2021封藏大典举行 张联东宣布“洋河+双沟”双名酒战略,中国网
1692,2021-04-20,【预见】3年涨12倍！基金经理加仓，五粮液强势造富，白酒股依然很香？,财华社
1693,2021-04-20,张坤、萧楠、冯波等明星集体加仓顺周期和新兴产业,Wind
1694,2021-04-20,“世界第三大酒庄”张坤：五粮液、茅台仍看好 减持洋河股份、泸州老窖 减持股份,新浪
1695,2021-04-20,酒类股再度拉升，金徽酒两连板，券商最新策略来了,同壁财经
1696,2021-04-20,德邦证券--食品饮料行业周报：一季报酒类高增无虞，食品关注渠道驱动【行业研究】,金融界股吧
1697,2021-04-20,洋河股份董事长张联东：时代名酒，未来先锋,中国白酒网
1698,2021-04-20,增量资金集结造势，谁是基金新宠,Wind
1699,2021-04-19,张坤减仓白酒，加仓银行了,云掌财经
1700,2021-04-19,第一大基金公司最新重仓股曝光：增持银行 仍重仓白酒,每日经济新闻
1701,2021-04-19,张坤公布调仓细节 顶流基金经理的作业该怎么抄？,新浪
1702,2021-04-19,张坤公布调仓细节，顶流基金经理的作业该怎么抄？——道达投基日记,每日经济新闻
1703,2021-04-19,三个月内逾750亿大申购和约500亿大赎回 张坤的扑克牌排序变了,新浪
1704,2021-04-19,4月19日晚间重要行业研究汇总(附股),中金在线
1705,2021-04-19,上交所、中证指数公司发布中证红利质量指数等3条指数,Wind
1706,2021-04-19,泸州老窖能否重回行业三甲？,财经网
1707,2021-04-19,张坤持仓更均衡！易方达知名基金经理重仓股曝光,Wind
1708,2021-04-19,“公募一哥”最新投资路径曝光，加仓银行、医药，保持高仓位运作！张坤：价值回升是迟早的事,证券之星
1709,2021-04-19,易方达张坤：一季度增持计算机、医药，持仓结构趋于均衡,Wind
1710,2021-04-19,张坤重仓股一季度大洗牌：大举减持洋河 华兰生物、招行新入 减持股份,新浪
1711,2021-04-19,【食品饮料α掘金】易方达张坤减持洋河股份、泸州老窖等高端白酒 减持股份,新浪
1712,2021-04-19,张坤一季度管理总规模突破1376亿！增配银行、医药、计算机,每日经济新闻
1713,2021-04-19,A股早报2021年4月19日星期一,Wind
1714,2021-04-19,凌晨，张坤最新持仓曝光！基金规模超1300亿,Wind
1715,2021-04-19,在管规模突破1300亿，张坤一季度大幅加仓医药、银行,Wind
1716,2021-04-18,【招商食品 | 最新】价格主线持续验证，次高端体现结构行情,招商食品饮料
1717,2021-04-18,千亿“公募一哥”张坤违约：易方达怎么了？ 违约失信,钛媒体
1718,2021-04-17,警惕酱酒过度炒热：品质第一、产能适度、资本有机融合,Wind
1719,2021-04-17,下跌动能逐渐减弱，A股迎普涨行情,Wind
1720,2021-04-16,深港通十大成交活跃股排名（4月16日）,Wind
1721,2021-04-16,A股资金流向（4月16日）：白酒股强者恒强，恒瑞医药连遭资金抛售,Wind
1722,2021-04-16,增持茅台！全球最大中国股票基金，也玩高抛低吸,Wind
1723,2021-04-16,国金证券--白酒行业专题分析报告：火爆之下的冷静思考，坚守优质龙头【行业研究】,金融界股吧
1724,2021-04-16,酒类股强势拉升，三大黄酒集体大涨，会稽山涨停,同壁财经
1725,2021-04-16,2021封藏大典即将启幕，洋河如何再掀文化新潮流？,中国网
1726,2021-04-16,2021封藏大典即将启幕，洋河如何再掀文化新潮流？,中金在线
1727,2021-04-15,渤海证券--食品饮料行业周报：春糖反馈正向，白酒景气依旧【行业研究】,金融界股吧
1728,2021-04-15,【食饮】春糖反馈正向 白酒景气依旧——食品饮料行业周报——中性,渤海证券研究
1729,2021-04-15,一线名酒下沉挤压区域空间 省酒们差异化转型能否突围？,中国白酒网
1730,2021-04-14,江苏宿迁计划于5月20日出让5宗涉宅地 总起价37.2亿元,观点地产网
1731,2021-04-14,食品饮料行业估值回归合理区间，关注一季度业绩反弹,东北证券
1732,2021-04-13,洋河二次创业，业绩拐点可期,财经网
1733,2021-04-13,白酒后疫情时代：业绩分化加剧，改革进入深水区,财经网
1734,2021-04-13,“喝酒吃药”行情再度上演分化乍现？张坤、葛兰如何调仓,证券之星
1735,2021-04-13,洋河股份做LP，豪掷3亿元投资厦门源峰,环球老虎财经
1736,2021-04-13,八大券商主题策略：高端白酒仍是最核心标的 属于食品饮料板块的“诗和远方”,中金在线
1737,2021-04-13,食品饮料α掘金：白酒板块估值回归合理区间，糖酒会反馈积极,新浪
1738,2021-04-13,高端白酒高景气度持续，酱香酒热度最高,Wind
1739,2021-04-12,洋河股份：子公司洋河投资出资3亿元认购厦门源峰有限合伙份额,乐居财经
1740,2021-04-12,水井坊反弹30%！张坤刚刚砍仓，看走眼了吗？,格隆汇
1741,2021-04-12,洋河股份今日大宗交易成交2.28万股，成交价153.56元溢价0.0%,Wind
1742,2021-04-12,喜讯！洋河股份包揽第五届全国品酒师大赛前十,金融界
1743,2021-04-12,白酒板块逆市走强，机构认为业绩披露将成下阶段行情催化剂丨牛熊眼,第一财经
1744,2021-04-12,多家名酒启动双品牌：“高低配”战略挤压区域酒企空间,中国经营报
1745,2021-04-12,华安研究行业周观点集萃,华安证券
1746,2021-04-12,食品饮料行业周报：春糖反馈平稳 判断调味品行业已处调整小周期偏后期,新浪
1747,2021-04-12,食品饮料行业：白酒淡季韧性足 大众品有所分化,新浪
1748,2021-04-12,食品饮料周观点：糖酒会反馈积极 水井坊享三大行业发展红利,新浪
1749,2021-04-12,洋河股份董事长张联东考察习水白酒产业,中国白酒网
1750,2021-04-11,【民生周末重点推荐】首席看食饮：当前重点关注乳制品及啤酒板块,MS研究
1751,2021-04-11,食品饮料行业周报：板块波动加剧 坚守一线白酒龙头,新浪
