,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
290,2021-04-07,CITE 2021来了！芯片、信创、数据存储、5G成亮点,Wind
291,2021-04-07,太平洋--鹏鼎控股:不惧疫情稳健发挥，投资项目落地助力成长【公司研究】,金融界股吧
292,2021-04-07,鹏鼎控股（深圳）股份有限公司 2021年3月营业收入简报,证券日报
293,2021-04-06,鹏鼎控股(002938)公司信息更新报告：汇兑及转固影响当期盈利 软板龙头布局高阶硬板,新浪
294,2021-04-06,晚间重要公告2021年4月6日星期二,Wind
295,2021-04-06,鹏鼎控股(002938.SZ)1月营业收入21.67亿元 同比增长43.06%,智通财经
296,2021-04-06,鹏鼎控股(002938.SZ)3月合并营业收入同比增加3.84%至19.49亿元,智通财经
297,2021-04-06,鹏鼎控股(002938.SZ)3月合并营收同比增长3.84%,格隆汇
298,2021-04-06,科技硬件行业周报：“小米造车”广受关注,新浪
299,2021-04-06,开源证券--鹏鼎控股：汇兑及转固影响当期盈利，软板龙头布局高阶硬板【公司研究】,金融界股吧
300,2021-04-06,4月5日47只个股获券商关注，拓普集团目标涨幅达76.99%,每日经济新闻
301,2021-04-05,中一签有望赚10万元！创业板注册制第一高价股明日申购,Wind
302,2021-04-04,鹏鼎控股(002938)：汇兑损益影响利润 拓展业务布局长期成长可期,新浪
303,2021-04-04,鹏鼎控股电话会议,半导体风向标
304,2021-04-02,券商资管3月公募产品成绩分化明显：最高赚7%，最低亏损10%！“估值”成新焦点,每日经济新闻
305,2021-04-02,227股获券商买入评级，鹏鼎控股目标涨幅达81.52%,Wind
306,2021-04-01,鹏鼎控股(002938)：汇兑损益压制利润；消费电子及计算机业务实现高增长,新浪
307,2021-04-01,鹏鼎控股(002938)：全年收入稳健增长 新一年经营展望积极,新浪
308,2021-04-01,鹏鼎控股(002938)：全年业绩稳健增长 拓展品类迎新成长机遇,新浪
309,2021-04-01,258股获券商买入评级，中远海控目标涨幅达107.10%,Wind
310,2021-03-31,【招商电子】鹏鼎控股：年报业绩受汇率等影响，继续加码产能和新品布局,招商电子
311,2021-03-31,国盛证券--鹏鼎控股：汇兑短期压制2020年，多维度布局奠定未来增长【公司研究】,金融界股吧
312,2021-03-30,鹏鼎控股(002938.SZ)2020年度净利润降2.84%至28.41亿元 拟10派5元 盈利能力下降,格隆汇
313,2021-03-30,鹏鼎控股(002938.SZ)2020年度归母净利同比降2.84%至28.41亿元 拟10派5元 盈利能力下降,智通财经
314,2021-03-30,鹏鼎控股：2020年净利润同比减少2.84% 盈利能力下降,Wind
315,2021-03-26,国君策略：策略视角下的一季报前瞻,Wind
316,2021-03-25,鹏鼎控股：印度厂区预计今年二季度部分投产,每日经济新闻
317,2021-03-24,罕见，味茅、医药茅跌跌不休，砸盘元凶曝光,Wind
318,2021-03-22,电子元器件周报：关注电子行业创新驱动、龙头扩张的景气周期,新浪
319,2021-03-21,科技硬件行业周报：SEMICON CHINA于上海召开 受到广泛关注,新浪
320,2021-03-17,鹏鼎控股：公司印度厂区正在建设中,每日经济新闻
321,2021-03-15,电子行业专题研究：关注1Q21高景气及VRAR投资机遇,新浪
322,2021-03-15,苹果板块震荡下滑，比亚迪、立讯、工业富联、蓝思、歌尔、鹏鼎控股、大族普跌,Wind
323,2021-03-11,传苹果砍单，两只龙头股大跌超7%！实际情况是..,Wind
324,2021-03-10,苹果概念股多数下滑，立讯、工业富联、蓝思、歌尔、鹏鼎、领益智造齐跌,Wind
325,2021-03-09,主力资金：尾盘资金疯狂抛售8股 1亿资金抢筹1股（附名单）,新浪
326,2021-03-09,电子行业周报：被动元器件、硅片涨价 SMIC续约ASML光刻机,新浪
327,2021-03-09,电子行业3C月报：1月苹果国内份额迅速提升,新浪
328,2021-03-07,【中信建投电子|刘双锋&雷鸣团队】周报：被动元器件、硅片涨价，SMIC续约ASML光刻机,中信建投电子研究
329,2021-03-07,【招商电子】PCB月度深度跟踪：需求景气复苏，CCL引领行业上行周期,招商电子
330,2021-03-06,鹏鼎控股（深圳）股份有限公司 2月营业收入简报,证券日报
331,2021-03-05,晚间重要公告2021年3月5日星期五,Wind
332,2021-03-05,鹏鼎控股(002938.SZ)：2月合并营收15.72亿元同比增长172.1%,格隆汇
333,2021-03-04,苹果概念股多数下滑，立讯精密、大族激光、歌尔股份、蓝思科技、鹏鼎控股领跌,Wind
334,2021-03-03,A股10家苹果产业链公司去年盈利,Wind
335,2021-03-03,A股10家苹果产业链公司去年盈利,中证报
336,2021-03-02,消费电子板块短线拉升，歌尔股份涨超4%,Wind
337,2021-03-01,2021M2面板涨价持续超预期，强烈推荐面板龙头,吉森电子研究
338,2021-02-28,高瓴突然计划甩卖大牛股！超1400亿解禁洪流来袭,Wind
339,2021-02-28,下周1438亿市值限售股解禁，环比增加127.62% 解禁,Wind
340,2021-02-25,鹏鼎控股：约3701.61万股限售股3月1日解禁 解禁,每日经济新闻
341,2021-02-25,鹏鼎控股(002938.SZ)：3701.6077万股限售股将解禁 解禁,格隆汇
342,2021-02-25,鹏鼎控股：3701.61万股限售股3月01日上市流通 解禁,Wind
343,2021-02-23,电子行业重大事项点评：华为发布第三代折叠屏 看好相关产业链布局,新浪
344,2021-02-23,电子行业3C季报：4Q20手机出货同比转正,新浪
345,2021-02-23,电子行业事件点评：华为发布第三代折叠屏手机 折叠屏趋势明确,新浪
346,2021-02-23,中信：顺周期板块调整后市场会重回均衡状态,中信证券研究
347,2021-02-22,电子行业专题研究：果粉换机潮兑现 IC国产替代提速中,新浪
348,2021-02-22,国海证券--电子行业周报：电子板块震荡、分化格局何时休【行业研究】,金融界股吧
349,2021-02-18,苹果概念股分化明显，比亚迪、立讯精密、工业富联、京东方、蓝思、歌尔均下滑,Wind
350,2021-02-16,【银河电子傅楚雄/王恺】两会前瞻丨前瞻两会风向，关注科技创新与产业升级,中国银河证券研究
351,2021-02-10,47股获券商买入评级 中京电子目标涨幅达142.11%,Wind
352,2021-02-09,国盛证券给予鹏鼎控股买入评级，汇兑压制2020年业绩，1月营收高增长奠定2021持续高增长,每日经济新闻
353,2021-02-09,华泰证券维持鹏鼎控股买入评级：1月高景气持续，看好净利增长弹性，目标价45.25元,每日经济新闻
354,2021-02-09,63股获券商买入评级 金晶科技目标涨幅达80.54%,Wind
355,2021-02-08,中银证券维持鹏鼎控股增持评级：20年营收稳步增长，汇兑损失致业绩小幅下滑,每日经济新闻
356,2021-02-08,【招商电子】鹏鼎控股：汇率影响20Q4利润，Q1高增长及21年大年仍可期,招商电子
357,2021-02-08,鹏鼎控股(002938)：利润短期受汇率影响 持续看好软板需求和硬板成长空间,新浪
358,2021-02-08,电子行业周报：小米全新概念机公布 四面88°超曲屏设计,新浪
359,2021-02-06,Wind风控日报2021年2月6日星期六,Wind
360,2021-02-06,上市公司正负面新闻2021年2月6日星期六,Wind
361,2021-02-06,鹏鼎控股（深圳）股份有限公司 2020年度业绩快报,证券日报
362,2021-02-05,鹏鼎控股(002938.SZ)：1月合并营收21.67亿元同比增长43.06%,格隆汇
363,2021-02-05,鹏鼎控股(002938.SZ)业绩快报：2020年度净利降3.23%至28.3亿元 盈利能力下降,格隆汇
364,2021-02-05,鹏鼎控股(002938.SZ)1月营业收入21.67亿元,智通财经
365,2021-02-05,鹏鼎控股(002938.SZ)2020年度归母净利润同比下降3.23%至28.3亿元 盈利能力下降,智通财经
366,2021-02-05,交卷！鹏鼎控股：2020年度净利润约28.3亿元，同比下降3.23% 盈利能力下降,每日经济新闻
367,2021-02-05,鹏鼎控股：2020年净利润同比减少3.23%（业绩快报） 盈利能力下降,Wind
368,2021-02-01,苹果公司2021年第一财季业绩解读,吉森电子研究
369,2021-01-30,本周北上资金逆市加仓电子股,Wind
370,2021-01-29,冰火两重天：苹果单季营收首破千亿美元，A股产业链却屡屡被锤,第一财经
371,2021-01-28,【中信建投电子|刘双锋&雷鸣团队】苹果发布第一财季业绩，新机推动下收入创新高，看好21年iPhone在中国区份额持续提升,中信建投电子研究
372,2021-01-28,电子行业重大事项点评：苹果20Q4业绩大超市场预期 产品线多点开花,新浪
373,2021-01-28,【兴证电子】Q4电子持仓分析：电子超配比例降低，半导体备受青睐,兴证电子谢恒团队
374,2021-01-27,国海证券--电子行业周报：2021M1价格涨幅再超预期，强烈推荐面板龙头【行业研究】,金融界股吧
375,2021-01-27,市场点睛：行情有些许超速 调整一下又何妨？,新浪
376,2021-01-26,电子元器件行业-消费电子：当前重视三点结构性机会 长期看好精密制造发展空间,新浪
377,2021-01-25,电子行业2020Q4基金重仓分析专题：半导体/光学板块重仓规模增长 消费电子环比下降 重仓个股集中度提升,新浪
378,2021-01-25,鹏鼎控股(002938.SZ)：拟不超2亿元参与投资私募股权基金,格隆汇
379,2021-01-25,科技硬件行业周报：南下资金大幅流入 港股科技板块广受关注,新浪
380,2021-01-25,高仓位“抱团”风格强化，基金老将警惕“口号式”投资,Wind
381,2021-01-24,基金持股集中度持续上升，重仓股TOP5有这些,券商中国
382,2021-01-23,4000亿“果链”巨头遭突袭，公司最新回应来了,证券时报网
383,2021-01-21,十大明星经理重仓股曝光！刘格菘4基金顶格买入一股,中国基金报
384,2021-01-21,2021M1价格涨幅再超预期，强烈推荐面板龙头,吉森电子研究
385,2021-01-21,电子行业：台积电21年资本开支大幅增长 全球车用芯片供给紧张,新浪
386,2021-01-19,中信建投：CES 2021亮点纷呈 电子产业链市场空间巨大,Wind
387,2021-01-18,台积电2020Q4业绩解读及2021Q1展望,吉森电子研究
388,2021-01-18,券商晨会观点速递,第一财经
389,2021-01-15,PCB行业月度深度跟踪：Q1苹果/CCL高增长可期 数通下游望逐步回暖,新浪
390,2021-01-15,鹏鼎控股(002938.SZ)遭股东兼善鹏诚及其一致行动人合计减持9367.47万股 减持计划完成,智通财经
391,2021-01-15,鹏鼎控股(002938.SZ)：兼善鹏诚与兼善投资已减持4.0527%的股份 减持股份,格隆汇
392,2021-01-15,鹏鼎控股：持股5%以上股东及其一致行动人合计减持4.0527%股份 减持股份,Wind
393,2021-01-13,史上“最牛私募”出炉！2000亿大佬们相继入股,中国基金报
394,2021-01-13,苹果概念股整体活跃，蓝思科技、歌尔股份、京东方A、立讯精密走强,Wind
395,2021-01-12,首届全数字CES来临，“科技春晚”大放异彩,Wind
396,2021-01-12,国信证券：数字化浪潮驱动下，看好各环节龙头企业,证券时报网
397,2021-01-12,国信证券：消费电子龙头即将进入业绩兑现期,Wind
398,2021-01-12,【银河晨报】1.12丨1季度CPI仍然负增长—2020年12月通胀点评,中国银河证券研究
399,2021-01-11,国信证券-数字化大浪潮，科技硬件创新大升级,国信研究
400,2021-01-11,电子元器件行业数字浪潮系列之电子科技硬件：数字化大浪潮 科技硬件创新大升级,新浪
401,2021-01-11,电子行业周报：面板价格涨势不休 苹果月度数据上佳,新浪
402,2021-01-10,苹果Mini LED产品有望陆续推出；村田工厂染疫MLCC供应或更紧张,中信建投证券研究
403,2021-01-09,鹏鼎控股：2020年营收超预期 积极布局HDI、汽车电子,财富动力网
404,2021-01-08,鹏鼎控股(002938)2020年12月营收点评：汇兑不改高成长 新产品布局逐渐进入收获期,新浪
405,2021-01-08,2020年11月中国消费电子行业月报：光学升级拐点 品牌格局重塑,新浪
406,2021-01-07,鹏鼎控股(002938)：2020年营收超预期 受益于苹果强周期高增长将延续,新浪
407,2021-01-07,鹏鼎控股(002938.SZ)：晨壹基金已募资68亿元 募集完毕,智通财经
408,2021-01-07,苹果概念股走势分化，立讯精密、歌尔股份、大族激光、横店东磁等强势上扬,Wind
409,2021-01-07,鹏鼎控股(002938)：12月营收再超预期 苹果强周期重点受益标的,新浪
410,2021-01-07,晨会纪要2021年第4期,国海证券
411,2021-01-07,上市公司正负面新闻2021年1月7日星期四,Wind
412,2021-01-07,鹏鼎控股（深圳）股份有限公司 2020年12月营业收入简报,证券日报
413,2021-01-06,【招商电子】鹏鼎控股：12月营收超预期，21Q1高成长可期,招商电子
414,2021-01-06,晚间重要公告2021年1月6日星期三,Wind
415,2021-01-06,1月6日晚间上市公司十大重磅公告,巨丰财经
416,2021-01-06,电子行业：需求持续向好 涨价行情有望延续,新浪
417,2021-01-06,果链再现积极信号：鹏鼎控股12月营收增7成 苹果加单拉长景气周期,新浪
418,2021-01-06,鹏鼎控股：2020年12月合并营收42.02亿元 同比增69.46%,e公司
419,2021-01-06,鹏鼎控股(002938.SZ)12月合并营收42.02亿元同比增长69.46%,格隆汇
420,2021-01-06,鹏鼎控股：2020年12月合并营业收入同比增长70%,格隆汇
421,2021-01-06,鹏鼎控股(002938.SZ)12月合并营业收入同比增长69.46%,智通财经
422,2021-01-05,A股共发生162宗大宗交易成交50.6亿元（1月5日）,Wind
423,2021-01-05,"鹏鼎控股现1笔大宗交易 共成交2,450.00万元",新浪
424,2021-01-05,鹏鼎控股今日大宗交易成交50万股，成交价49.0元折价6.26%,Wind
425,2021-01-04,电子行业周报：电子板块2020年度行情回顾及2021年投资展望,国海证券
426,2021-01-04,TMT一周谈之电子行业：关注“疫情剪刀差”及3C情绪复苏,新浪
427,2021-01-04,消费电子行业：结构性创新+平台型布局引领全球供应链重塑,新浪
428,2021-01-03,【东吴电子王平阳团队】消费电子周报：小米11重磅发布，vivo发布X60系列,东吴电子研究
429,2021-01-03,看好2021年汽车电子新动能 晶圆代工吃紧下半导体持续高景气,中信建投证券研究
430,2021-01-01,银河证券：5G对经济带来全新驱动电子行业盈利有望超预期增长,36氪
431,2020-12-30,鹏鼎控股(002938.SZ)收到子公司利润分配款6亿元,智通财经
432,2020-12-28,鹏鼎控股(002938.SZ)：拟申请2021年金融衍生品交易额度及开展金融衍生品业务,格隆汇
433,2020-12-28,电子行业周报：小米11取消标配充电头 关注快充投资机遇,新浪
434,2020-12-27,【民生研究】周观点汇总：关注景气度触底而估值承压的板块投资机会,MS研究
435,2020-12-25,【GICS行业巡礼】27家“电脑硬件、储存设备及电脑周边”行业沪深港上市公司初筛选,宏赫臻财
436,2020-12-25,深圳第三批新开工项目集中启动，总投资额逾5100亿元,Wind
437,2020-12-25,电子行业2021年投资策略报告：经济复苏创新驱动 电子行业景气上行,新浪
438,2020-12-22,电子行业周报：功率半导体板块投资机会解析,国海证券
439,2020-12-21,电子行业周报：华为发布鸿蒙OS手机开发者BETA版 积极推动万物互联,新浪
440,2020-12-18,业绩持续复苏 三大行业展现经济“韧性”,金融投资报
441,2020-12-16,周期、科技、消费……热门板块明年怎么买？银河证券分析师：这些机会值得关注！,中证报
442,2020-12-16,iPhone扩产 果链概念股应声反弹 机构：仍处上行周期丨牛熊眼,第一财经
443,2020-12-16,盘前情报丨全球巨头争抢镍资源；苹果计划提升30% iPhone产量，产业链或受益（附股）,21世纪经济报道
444,2020-12-15,苹果计划明年提高iPhone产量，相关产业链将持续受益丨牛熊眼,第一财经
445,2020-12-15,电子周报：部分芯片缺货影响镜头放量 半导体芯芯向荣,新浪
446,2020-12-14,电子行业周报：苹果发布首款头戴式耳机AIRPODS MAX 持续看好苹果链,新浪
447,2020-12-14,电子投资新机遇：新时代、新格局,新浪
448,2020-12-14,TMT一周谈之电子行业：被动件高景气延续 3C创新仍可期,新浪
449,2020-12-14,电子行业周报：IPHONE、面板产业链持续高景气 继续看好汽车电子,新浪
450,2020-12-14,【银河电子】2021年度策略：新时代、新格局、电子投资新机遇,中国银河证券研究
451,2020-12-11,银河证券：电子行业三季度业绩向好，建议关注高确定性板块,理财18
452,2020-12-11,电子行业：业绩向好 关注高确定性板块,财富动力网
453,2020-12-10,鹏鼎控股今日大宗交易成交245万股，成交价50.1元折价7.26%,Wind
454,2020-12-09,25股获券商买入评级，弘亚数控目标涨幅达50.88%,Wind
455,2020-12-09,【银河晨报】2020.12.9丨鹏鼎控股（002938.SZ）丨11月营收超预期，将显著受益于iphone换机潮,中国银河证券研究
456,2020-12-08,鹏鼎控股(002938)：11月营收超预期 将显着受益于IPHONE换机潮,新浪
457,2020-12-08,“双循环”新格局下，企业、投资机构共寻技术创新路径,21世纪经济报道
458,2020-12-08,鹏鼎控股(002938)：11月单月营收创新高 明年Q1景气度有望延续,新浪
459,2020-12-08,电子行业周报：半导体设备板块中华峰测控何以走出独立行情,国海证券
460,2020-12-08,晨会纪要2020年第216期,国海证券
461,2020-12-07,电子行业周报：全球半导体周期再次启动 苹果备货超预期,新浪
462,2020-12-07,机构资金最近入驻这些股,证券之星
463,2020-12-07,【国金电子】PCB行业回顾及展望：PCB全年预增4.4%，长期应关注高端布局,国金电子研究
464,2020-12-06,【中信建投电子|刘双锋&雷鸣团队】周报：预计21年全球5G手机将达5亿部上下；8英寸晶圆代工吃紧下游涨价,中信建投电子研究
465,2020-12-06,龙虎榜新动向：仅这4股本周获机构净买入超亿元,证券时报
466,2020-12-06,电子行业研究：PCB全年预增4.4% 长期应关注高端布局,国金证券股份有限公司
467,2020-12-06,电子行业周报：软板双雄引领IPHONE产业链新一轮成长周期 功率半导体有望迎来涨价潮,新浪
468,2020-12-05,【招商电子】鹏鼎控股：11月营收超预期，主因结构改善及动能加强,招商电子
469,2020-12-05,【兴证电子】周报：iPhone链企业订单饱满，鹏鼎11月营收大超预期,兴证电子谢恒团队
470,2020-12-05,上市公司正负面新闻2020年12月5日星期六,Wind
471,2020-12-05,鹏鼎控股（深圳）股份有限公司 11月营业收入简报,证券日报
472,2020-12-04,鹏鼎控股：11月营收46.81亿元 同比增48.05%,e公司
473,2020-12-04,鹏鼎控股(002938.SZ)：11月合并营收46.812亿元同比增长48.05%,格隆汇
474,2020-12-04,掘金龙虎榜 32股近期获机构净买入,证券时报网
475,2020-12-03,鹏鼎控股(002938.SZ)子公司庆鼎精密注册资本增至26.5亿元,智通财经
476,2020-12-03,【招商电子】PCB月度深度跟踪：苹果链景气度高企，详解覆铜板涨价周期,招商电子
477,2020-12-03,机构近期抢筹这31股 你跟吗?,证券之星
478,2020-12-02,"鹏鼎控股现1笔大宗交易 共成交2,632.00万元",新浪
479,2020-12-02,机构看中这些股 近五日大手笔净买入,证券之星
480,2020-12-01,11月金股组合盈利3.91% 12月荐股名单出炉,新浪
481,2020-12-01,11月金股组合盈利6.3% 12月荐股名单出炉,新浪
482,2020-12-01,电子行业周报：IPHONE供应链迎来新一轮成长周期 功率半导体有望迎来涨价潮,新浪
483,2020-12-01,这类电路板需求太火爆！有厂商订单排到了明年6月,上证报
484,2020-12-01,鹏鼎控股等32股近五日获机构净买入,证券时报网
485,2020-12-01,A股早报2020年12月1日星期二,Wind
486,2020-12-01,涨停！机构大举杀入千亿苹果产业链龙头鹏鼎控股,证券之星
487,2020-11-30,消费电子行业研究：苹果强周期延续 重申看好产业链投资机会,新浪
488,2020-11-30,11月30日龙虎榜，机构青睐这13股,证券时报网
489,2020-11-30,“双循环”新格局下，企业、投资机构共寻技术创新路径,21世纪经济报道
490,2020-11-30,鹏鼎控股(002938)：苹果黄金周期到来带动公司表现 AIOT蓬勃发展PCB龙头显著受益,新浪
491,2020-11-30,机构现身21股，净买入鹏鼎控股1.04亿元、净卖出裕同科技1.89亿元,第一财经
492,2020-11-30,2700亿白酒大跌近5%，345家机构重仓！千亿果链龙头涨停，机构大举杀入,证券时报
493,2020-11-30,鹏鼎控股周红：PCB材料短期或有重大变化，公司已做好充分准备,21世纪经济报道
494,2020-11-30,电子：华为剥离荣耀 荣耀产业链发起自救,新浪
495,2020-11-30,"鹏鼎控股现6笔大宗交易 共成交11,330.00万元",新浪
496,2020-11-30,鹏鼎控股今日封涨停 深股通、机构买入逾亿元,第一财经
497,2020-11-30,鹏鼎控股龙虎榜数据（11月30日）,Wind
498,2020-11-30,主力资金今日延续金融股偏好 白酒股遭大幅净卖出,第一财经
499,2020-11-30,鹏鼎控股(002938.SZ)：拟在淮安新园区投建高端HDI和先进SLP类载板智能制造项目,格隆汇
500,2020-11-30,A股收盘综述：上证指数冲高回落跌0.49%，当月仍录升超5%,Wind
501,2020-11-30,A股午盘综述：上证指数半日涨超1%，金融股推升大盘,Wind
502,2020-11-30,苹果板块拉升，领益智造、鹏鼎控股接近涨停,Wind
503,2020-11-30,【银河电子傅楚雄】行业动态 2020.11丨三季度业绩向好，关注高确定性板块,中国银河证券研究
504,2020-11-29,【中信建投电子|刘双锋&雷鸣团队】周报：苹果产业链出货动能旺盛；8吋晶圆代工供不应求，景气度持续,中信建投电子研究
505,2020-11-27,电子制造行业专题研究：未来三年谁会胜出？,新浪
506,2020-11-25,外贸爆单与汇率变化,第一财经
507,2020-11-24,外贸出口频现爆单，利润却可能被人民币大幅升值吞掉,第一财经
508,2020-11-23,电子行业周报：8英寸产能供需偏紧 面板投资机会依然明朗,新浪
509,2020-11-23,苹果板块表现低迷，立讯精密、蓝思科技、歌尔股份、鹏鼎控股、大族激光普跌,Wind
510,2020-11-23,策略点评报告：深主板与中小板拟合并 深所指数有望迎新一轮增长,国海证券
511,2020-11-22,【中信建投电子|刘双锋&雷鸣团队】周报：8英寸产能供需偏紧，面板投资机会依然明朗,中信建投电子研究
512,2020-11-20,苹果隐瞒真相曝光！赔付7.4亿，承认iPhone12有缺陷,证券时报网
513,2020-11-19,28股获券商买入评级，亚泰集团目标涨幅达70.46%,Wind
514,2020-11-18,周三证券：电子化程度提升 汽车电子概念股有“钱”景,金融投资报
515,2020-11-18,电子行业Q3总结与展望：三季度基本面向好 旺季来临把握增长的确定性电子行业Q3总结与展望,新浪
516,2020-11-18,23股获券商买入评级，涪陵榨菜目标涨幅达47.14%,Wind
517,2020-11-18,【朝闻国盛1118】风险偏好回暖，周期再获北上加仓,国盛证券研究所
518,2020-11-18,鹏鼎控股(002938)：PCB行业龙头 龙头持续再成长,新浪
519,2020-11-18,华泰证券：“数字+科技”的化学变化正发生 2021年看好四条主线（附股）,证券时报网
520,2020-11-16,TMT一周谈之电子行业：LCD缺货依旧 家庭教育数字化加速,新浪
521,2020-11-16,晨会聚焦201116重点关注电子行业、拼多多、医药行业、新东方-S,国信研究
522,2020-11-16,电子行业2021年度投资策略：电子产业链的价值延伸—品牌与技术,国信研究
523,2020-11-14,晨会纪要2020年第193期,国海证券
524,2020-11-13,减持意愿增强，千余股套现3300多亿（附股） 减持股份,证券时报网
525,2020-11-12,半导体芯片龙头股频遭减持，大基金年内套现近90亿元 减持股份,第一财经
526,2020-11-12,6倍芯片巨头罕见跌停，背后原因或是它？,证券时报网
527,2020-11-12,电子行业2021年度策略报告：深练内功 厚积薄发,新浪
528,2020-11-11,电子行业研究：20Q3电子股持仓维持高位 消费电子、安防配置热度上升,新浪
529,2020-11-10,鹏鼎控股(002938)：IPHONE新机延迟影响Q3产品组合 维持乐观展望,新浪
530,2020-11-10,52股获券商买入评级，中嘉博创目标涨幅达104.35%,Wind
531,2020-11-09,"鹏鼎控股现2笔大宗交易 共成交4,290.00万元",新浪
532,2020-11-09,鹏鼎控股今日大宗交易成交85.80万股，成交价50.0元折价8.0%,Wind
533,2020-11-08,【兴证电子】周报：Mini和pro max预售火爆，面板涨价再超预期,兴证电子谢恒团队
534,2020-11-08,鹏鼎控股(002938)：FPC量价、份额齐升 硬板业务增长可期,新浪
535,2020-11-06,电子行业研究：电子行业景气度上行 看好苹果产业链Q4 业绩,国金证券股份有限公司
536,2020-11-06,电子行业：苹果季报及产业链跟踪：正向解读CQ3 把握苹果链大趋势,新浪
537,2020-11-06,A股早报2020年11月6日星期五,Wind
538,2020-11-06,【国金电子】Q3总结：电子行业景气度上行，看好苹果产业链Q4业绩,国金电子研究
539,2020-11-06,上市公司正负面新闻2020年11月6日星期五,Wind
540,2020-11-06,鹏鼎控股（深圳）股份有限公司 2020年10月营业收入简报,证券日报
541,2020-11-05,"鹏鼎控股现12笔大宗交易 共成交27,987.33万元",新浪
542,2020-11-05,鹏鼎控股(002938.SZ)10月合并营收35.02亿元同比减少4.96% 盈利能力下降,格隆汇
543,2020-11-04,鹏鼎控股(002938)：Q3业绩承压 Q4大客户新品备货上行可期,新浪
544,2020-11-04,达瑞电子IPO：客户集中度高、研发人员平均月薪不足6000？,新浪
545,2020-11-04,"鹏鼎控股现1笔大宗交易 共成交13,099.45万元",新浪
546,2020-11-04,【公司点评】鹏鼎控股：2020Q3业绩短期承压，长期成长逻辑不变 盈利能力下降,吉森电子研究
547,2020-11-04,电子行业周报：IPHONE销量继续火爆 半导体基本面改善,新浪
548,2020-11-03,公司点评研究报告鹏鼎控股(002938)：Q3业绩承压 受益苹果强周期看好未来表现 盈利能力下降,新浪
549,2020-11-03,4股获买入评级 最新:鹏鼎控股,中财网
550,2020-11-02,鹏鼎控股(002938)：核心客户订单旺季延后 Q3盈利受到扰动,新浪
551,2020-11-02,银河证券：10月金股组合跌1.15% 11月荐股名单出炉,新浪
552,2020-11-02,投资组合报告：2020年十一月策略金股报告,新浪
553,2020-11-02,苹果板块午后拉升，立讯精密、京东方A、歌尔股份、蓝思科技、鹏鼎控股普涨,Wind
554,2020-11-02,【鹏鼎控股|国信电子】财报点评：大客户订单延后，业绩拐点将至,国信电子研究
555,2020-11-02,银河证券：苹果发布有竞争力的5G手机 看好产业链的投资机会（附股）,证券时报网
556,2020-11-02,【行业动态】电子 2020.10丨苹果发布有竞争力的5G手机，看好产业链的投资机会,中国银河证券研究
557,2020-11-02,看好苹果手机产业链的投资机会,财富动力网
558,2020-11-01,【中信建投电子|刘双锋&雷鸣团队】周报：苹果产业链四季度迎较强出货动能，华为入股昂瑞威加速扶持本土半导体产业链,中信建投电子研究
559,2020-11-01,【中金科技】鹏鼎控股（002938.SZ）：苹果延后及汇兑拖累业绩，4Q起备货动能启动 盈利能力下降,乐平科技视角
560,2020-10-31,【招商电子】鹏鼎控股：三季度业绩承压，Q4及明年上行趋势仍可期待 盈利能力下降,招商电子
561,2020-10-30,鹏鼎控股公布三季报 前三季净利减少18.99% 盈利能力下降,新浪
562,2020-10-30,鹏鼎控股(002938.SZ)第三季度净利润降46.26%至5.87亿元 盈利能力下降,格隆汇
563,2020-10-30,鹏鼎控股：前三季度净利润同比减少18.99% 盈利能力下降,Wind
564,2020-10-30,【中证盘前】蚂蚁集团网上申购金额创A股新高；中石油三季度日赚超4亿；十四部门印发扩内需促消费方案；蔚来股价创新高,中证报
565,2020-10-29,苹果概念股走势分化，立讯精密、蓝思科技、鹏鼎控股、领益智造逆市下跌,Wind
566,2020-10-28,11月月度金股报告：A股尚在震荡整固态势 结构性机会值得关注,新浪
567,2020-10-28,苹果概念大涨！多只龙头业绩超预期 重磅消息不断,科创板日报
568,2020-10-28,七大金牛基金经理加仓这些股！接下来打算这么操作,中证报
569,2020-10-27,iPhone 12悄悄加单了，这些A股公司将受益,Wind
570,2020-10-27,电子行业周报：IPHONE新机加单 供应链迎来新一轮成长周期,新浪
571,2020-10-26,电子行业研究：Q4消费电子将迎较高出货动能 产业基金持续加码CIS存储等高端方向,新浪
572,2020-10-25,【中信建投电子|刘双锋&雷鸣团队】周报：Q4消费电子将迎较高出货动能，产业基金持续加码CIS存储等高端方向,中信建投电子研究
573,2020-10-23,【安信研究】最强“双十一”狂欢节解读会议纪要,正视社服
574,2020-10-21,收评：创业板指跌1.46% 北向资金连续6日出逃,网易
575,2020-10-21,你的iPhone12到货了吗？蓝色版新iPhone翻车，被吐槽像垃圾桶,网易
576,2020-10-21,iPhone12又遭吐槽，蓝色版“翻车”或陷退货风波,钛媒体
577,2020-10-20,蓝色iPhone12“翻车”？因为太丑，网友吵着要退货！,21财闻汇
578,2020-10-20,iPhone12 被爆出大BUG，双卡模式下不支持5G！提前激活或损失一辆特斯拉，这是什么情况,证券时报网
579,2020-10-20,鹏鼎控股(002938.SZ)股东兼善鹏诚及兼善投资合计减持6905.194万股 减持时间过半 减持股份,智通财经
580,2020-10-20,鹏鼎控股(002938.SZ)：兼善鹏诚与兼善投资减持期过半累计减持2.9874%股份 减持股份,格隆汇
