,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
285,2021-04-16,19股获机构高频“买入”评级，15股机构看涨空间超15%,金融界
286,2021-04-15,【中信建投 通信】宝信软件：IDC与智慧制造双轮驱动，业绩符合预期,建投通信研究
287,2021-04-15,中国银河--宝信软件：ROE和ROP持续增长，公司成长未来可期【公司研究】,金融界股吧
288,2021-04-15,【国君通信|2020年报点评】宝信软件：业绩符合预期，智慧制造和IDC双轮驱动,微信
289,2021-04-15,信达证券--宝信软件：业绩符合预期，“智慧制造+工业互联网+IDC”赋能高成长【公司研究】,金融界股吧
290,2021-04-15,智能制造十四五规划落地，工业软件成为最大赢家，2大赛道即将诞生新龙头（名单）,云掌财经
291,2021-04-14,聚焦智慧制造与智慧城市建设 宝信软件2020年营收净利双增长,上证报
292,2021-04-14,国金证券：宝信软件(600845.SH)智慧制造重塑产业转型，维持“买入”评级,智通财经
293,2021-04-14,新时代证券--宝信软件：“IDC+工业互联网”双轮驱动，未来业绩高增长可期【公司研究】,金融界股吧
294,2021-04-14,国信证券--宝信软件2020年年报点评：业绩符合预期，现金流表现优异【公司研究】,金融界股吧
295,2021-04-14,IDC贡献大：宝信软件发布2020年度报告 净利同比增长48%,中国IDC圈
296,2021-04-14,财信证券--宝信软件：新基建需求逐步释放，智慧制造加速升级【公司研究】,金融界股吧
297,2021-04-14,东莞证券--宝信软件2020年报点评：全年业绩高增，发展后劲充足【公司研究】,金融界股吧
298,2021-04-14,东北证券--宝信软件：IDC全国布局加速推进，智慧制造业务抢占工业互联网先机【公司研究】,金融界股吧
299,2021-04-14,159股获券商买入评级，北方华创目标涨幅达92.41%,Wind
300,2021-04-14,前瞻热点：工业互联网迎加速发展期,证券之星
301,2021-04-13,东吴证券--通信行业本周专题：三大运营商乘“云”而上，华为或将重点发力云计算【行业研究】,金融界股吧
302,2021-04-13,【民生计算机】宝信软件2020年报点评：高速成长与提质增效并举，业绩创历史新高,MS计算机
303,2021-04-12,宝信软件2020年净利同比增长48% 拟10转3派9元,上证报
304,2021-04-12,晚间重要公告2021年4月12日星期一,Wind
305,2021-04-12,宝信软件(600845.SH)年度归母净利同比增47.91%至13.01亿元 拟10股转3股派9元,智通财经
306,2021-04-12,宝信软件(600845.SH)：2020年度净利升47.91%至13.01亿元拟10转3派9元,格隆汇
307,2021-04-12,宝信软件：2020年净利润同比增长47.91%,Wind
308,2021-04-12,通信行业动态：星链全球覆盖完成在即 建议关注卫星互联网,新浪
309,2021-04-12,计算机行业周报：汽车雷达迎77GHZ技术升级 促智能驾驶上游产业链变革,华安证券
310,2021-04-12,信达证券--通信行业·产业追踪（8）：公安部力推电子标识，上海新增IDC能耗利好优势企业【行业研究】,金融界股吧
311,2021-04-12,通信设备及服务行业2021年第14周周报：电信A股上市股东大会通过 STARLINK组网再进一步,新浪
312,2021-04-12,通信行业周报：天翼推动5G工业物联发展 模组厂商机遇广阔,新浪
313,2021-04-12,科技行业物联网周报：数据中心光互连技术演进硅光集成已是行业共识,新浪
314,2021-04-11,【民生计算机|周观点】软件定义汽车下车企巨头齐发力，看好领军企业前景,MS计算机
315,2021-04-09,科华数据(002335)2021年第一季度业绩预告点评：一季报预告业绩高速增长 IDC后起之秀欲乘碳中和东风腾飞,新浪
316,2021-04-07,通信周报2021年第13期：电信运营商经营现拐点 有望持续向好,新浪
317,2021-04-07,华安证券--计算机行业周报：小米集团官宣造车，看好智能网联汽车产业链【行业研究】,金融界股吧
318,2021-04-07,通信行业：运营商5G资本开支稳中有升 B端业务增长明显,新浪
319,2021-04-06,开源证券--计算机行业周报：国产CAD逐步突破中高端制造业市场【行业研究】,金融界股吧
320,2021-04-06,通信行业跟踪周报：本周专题 从华为年报看数字化转型的投资机会,新浪
321,2021-04-06,民生计算机周报：数字货币试点扩大 全面落地预期提升利好银行IT,新浪
322,2021-04-06,计算机行业周报：2020年报云集体乐观 AI大会海康惊喜频现!,新浪
323,2021-04-05,【民生计算机|周观点】回顾2020年Saas板块：加速转型，成果靓丽,MS计算机
324,2021-04-04,通信设备及服务行业：华为、中兴加码汽车领域 光模块领域马太效应明显,新浪
325,2021-04-01,2021数字化转型发展高峰论坛在京召开，发布一系列数字化转型成果,中国IDC圈
326,2021-03-31,宝信软件(600845)：内生竞争力“智”造核心,新浪
327,2021-03-31,主力资金连续5日以上持续净流入45股,证券时报
328,2021-03-31,达实智能：智慧交通主要竞争对手包括宝信软件、南瑞集团、同方股份等,每日经济新闻
329,2021-03-31,达实智能：公司系净化手术室国内龙头，市占率大幅领先第二名,Wind
330,2021-03-30,通信行业一周谈：三大运营商21年投资将平稳增长 中移动5G传输集采中兴份额提升显着,新浪
331,2021-03-29,通信行业跟踪周报：中国移动年报业绩向好 政策支持下智慧交通持续发力,新浪
332,2021-03-29,计算机行业周报：“碳中和”对IDC产业链影响几何,新浪
333,2021-03-29,计算机行业周报：继续看好信息安全板块,新浪
334,2021-03-29,民生计算机周报：数字货币试点扩大 全面落地预期提升利好银行IT,新浪
335,2021-03-28,【招商通信余俊团队】详解三大运营商年报： 经营拐点逐步明确，或将迎来“破局之年”——招商通信周周谈（2021年第13周）,俊Sir通信研究
336,2021-03-27,申万宏源通信周报：运营商财报透露出哪些行业趋势？,新浪
337,2021-03-24,计算机行业点评报告：工业软件为“基” 实现数字化转型,新浪
338,2021-03-24,本钢集团与宝信软件签订战略合作框架协议,兰格钢铁网
339,2021-03-23,信息服务行业信息点评：国内公有云持续高增长 看好云产业链,新浪
340,2021-03-23,高端制造行业事件点评：5G和工业互联网的融合与应用进入高速发展期,新浪
341,2021-03-22,计算机行业周观点：智慧医院管理评级出台 医疗IT建设迎百亿增量,新浪
342,2021-03-22,华安证券--计算机行业周报：Momenta C轮获得5亿美金融资，自动驾驶保持高景气度【行业研究】,金融界股吧
343,2021-03-22,通信行业周报2021年第02期：中国电信回A 涂鸦智能上市 板块景气度渐升,新浪
344,2021-03-22,通信周报2021年第11期：建议关注年报与季报行情,新浪
345,2021-03-22,晨会聚焦210322重点关注中国中免、银行、钢铁、医药、人福医药、宝信软件、招商银行、中国利郎、李宁、特步国际,国信研究
346,2021-03-22,41股获券商买入评级 中信证券目标涨幅达54.71%,Wind
347,2021-03-21,海通通信一周谈：电信回A募资发力云网融合 Q2服务器预计稳步增长,新浪
348,2021-03-20,高端制造行业事件点评：5G基础设施加快完善 终端应用发展多点发力,新浪
349,2021-03-20,申万宏源通信周报：国产转移下 国内IOT芯片厂商的机会何在？,新浪
350,2021-03-19,【国信计算机】宝信软件（600845）深度报告：IDC开启龙头集中，工业互联网领航工控,微信
351,2021-03-19,国信证券--宝信软件：IDC开启龙头集中，工业互联网领航工控【公司研究】,金融界股吧
352,2021-03-19,中国钢铁工业协会关于下达2021年第二批团体标准制修订计划的通知,我的钢铁
353,2021-03-19,国信证券给予宝信软件买入评级：IDC开启龙头集中，工业互联网领航工控，合理价66.23-73.88元,每日经济新闻
354,2021-03-19,国资委：将组织实施国有企业数字化转型专项行动计划,Wind
355,2021-03-18,计算机行业周报：行业景气度向上 网安、云计算板块迎估值修复,新浪
356,2021-03-16,西部证券首予宝信软件买入评级：“IDC+工业互联网”两翼齐飞，高景气行业的强α,每日经济新闻
357,2021-03-16,宝信软件：南京梅山基地数据中心正土建,Wind
358,2021-03-16,宝信软件：南京梅山基地数据中心项目处于土建阶段,每日经济新闻
359,2021-03-15,通信设备行业跟踪报告：电信联通经营数据向好 资本开支增长平稳,新浪
360,2021-03-15,信息服务行业跟踪报告：制造业企业研发费用加计扣除比例提高到100% 工业软件有望迎来加速发展,新浪
361,2021-03-15,信达证券--通信行业·产业追踪（4）：解析“碳中和”下通信行业三大投资机会【行业研究】,金融界股吧
362,2021-03-15,通信行业：中国电信拟回A 中国联通拟回购 继续推荐电信运营商,新浪
363,2021-03-15,计算机行业研究周报：预计极端情况核心白马大概率下行空间约10-15%(附重申看好网安与信创),新浪
364,2021-03-15,通信行业周报：5G手机驱动出货量攀升 看好运营商长期提质转型,新浪
365,2021-03-15,【华西通信】周专题：IDC：行业资本周期推动加速整合,香农圆桌沙龙
366,2021-03-15,【民生计算机|周观点】板块估值处历史低位，关注成长性与数字化转型,MS计算机
367,2021-03-14,【招商通信余俊团队】再论5G“破局之道”，且看运营商估值体系重构——招商通信周周谈（2021年第11周）,俊Sir通信研究
368,2021-03-12,西部证券--云计算行业点评报告：看好需求向上，关注供给进展【行业研究】,金融界股吧
369,2021-03-10,移动广电5G合作推进，完善700MHz终端生态带来哪些机会？,第一财经
370,2021-03-10,宝信软件(600845.SH)：朱湘凯不再担任公司董事、战略委员会委员及总经理,格隆汇
371,2021-03-10,宝信软件(600845.SH)：决定与南宁轨道交通集团合资设立南宁宝信,格隆汇
372,2021-03-10,宝信软件(600845.SH)向10名激励对象授予20.2万股限制性股票,格隆汇
373,2021-03-10,中泰证券--通信行业周报：千兆光网写入政府工作报告，5G用户发展超预期【行业研究】,金融界股吧
374,2021-03-09,计算机行业周报：智能汽车网络安全备受瞩目 5G下游应用领域迎来政策利好,新浪
375,2021-03-09,通信行业点评报告：千兆光网写入政府工作报告 基建IDC持续高景气,新浪
376,2021-03-09,通信一周谈：两会报告强调5G和千兆光网建设,新浪
377,2021-03-08,通信行业周报2021年第01期：运营商降费政策力度减弱 共建共享再迎利好,新浪
378,2021-03-08,计算机行业周报：网络安全：景气度提升 估值有望持续修复,新浪
379,2021-03-08,东吴证券--本周专题：不同于市场一般认知，数字化转型浪潮下，为何同时看好运营商和主设备商【行业研究】,金融界股吧
380,2021-03-08,信达证券--信达通信·产业追踪（3）：两会重点提及工业互联网，宝信软件核心受益【行业研究】,金融界股吧
381,2021-03-07,【民生计算机|周观点】从政府工作报告中看数字化转型重点方向,MS计算机
382,2021-03-06,通信周报：政府工作报告指引新趋势？产业数字化加速,新浪
383,2021-03-06,一周沪深股通动向曝光：这30只个股净卖出最多（附名单）,每日经济新闻
384,2021-03-06,计算机行业研究周报：前瞻推荐后网安后续空间如何看？(附：近期行业信创重大变化),新浪
385,2021-03-04,科技及智能设备产业链日报：航空航天与国防板块抗跌性明显,新浪
386,2021-03-03,开源证券--计算机行业周报：2021年，高度重视网络安全板块【行业研究】,金融界股吧
387,2021-03-02,计算机行业周报-医疗信息化：订单验证需求回暖 景气度向中枢以上修复,新浪
388,2021-03-02,华安证券--计算机行业周报：EDA企业陆续接受上市辅导，研发设计软件产业化加速【行业研究】,金融界股吧
389,2021-03-01,信达证券--通信行业·产业追踪（2）：物联网芯片国产化提速，赋能物联网发展【行业研究】,金融界股吧
390,2021-02-28,【民生计算机|周观点】行业整体业绩向好，关注高景气及景气度改善板块,MS计算机
391,2021-02-27,申万宏源通信周报：从2021MWC 大会看5G行业应用创新,新浪
392,2021-02-27,计算机行业周报：计算机中盘成长的详细取舍！,新浪
393,2021-02-23,通信一周谈：华为、中兴位居5G核心专利TOP3 2021年中国5G用户将超5亿,新浪
394,2021-02-22,数据中心行业专题：三大背离下 IDC 板块或迎来向上拐点,新浪
395,2021-02-22,招商通信周周谈：轻主题 重个股 寻找业绩确定性个股投资机会,新浪
396,2021-02-22,教育科技行业周报：线上化+智能化加速,新浪
397,2021-02-22,计算机行业周报：数字货币试点范围进一步扩大,新浪
398,2021-02-22,计算机周报：百度智能驾驶全方位推进 5G重要应用端前景可期,新浪
399,2021-02-22,开源证券--计算机周观点：关注超跌的优质标的【行业研究】,金融界股吧
400,2021-02-22,东吴证券--通信行业跟踪周报-本周专题：更关注优质企业的成长性和持续性，无论市值大小【行业研究】,金融界股吧
401,2021-02-21,通信设备及服务2021年第7-8周周报：A/H股通信板块异同分析,新浪
402,2021-02-20,申万宏源通信周报：2021春节前后有哪些行业更新需要关注？,新浪
403,2021-02-20,计算机行业周报：若海外缓和 计算机机会详解！,新浪
404,2021-02-18,通信行业跟踪周报：春节期间海外云计算、光模块等板块走势强劲 关注容联云美股IPO挂牌,新浪
405,2021-02-17,计算机行业周报：牛年春节备忘录,新浪
406,2021-02-09,【民生计算机|周观点】百度智能驾驶全方位推进，5G重要应用端前景可期,MS计算机
407,2021-02-08,计算机行业周观点：密集回购 彰显信心,新浪
408,2021-02-08,通信设备及服务行业2021年第5周周报：调整之下 精选赛道 聚焦个股价值回归,新浪
409,2021-02-08,计算机行业周报：2020年软件业统计公报发布 工业软件引领三大增长极,华安证券
410,2021-02-08,民生计算机周报：工业软件再迎核心企业 持续看好板块价值,新浪
411,2021-02-07,通信行业周报：云计算投资持续强劲 5G带动智能机销量复苏,新浪
412,2021-02-06,计算机行业嵌入式软件深度研究-嵌入式软件：类SAAS 渠道乘法！,新浪
413,2021-02-05,开源证券--计算机周观点：云计算高景气度持续【行业研究】,金融界股吧
414,2021-02-04,计算机行业点评报告：阿里云首都实现盈利 关注新阶段云基建板块机遇,新浪
415,2021-02-04,盘前情报丨银保监会“点名”四类非银机构公司；光伏、新能源行业再出利好消息！,21世纪经济报道
416,2021-02-03,多家上市药企拟中标药品集采，特斯拉上海充电桩工厂投产丨明日主题前瞻,第一财经
417,2021-02-02,信达证券--通信行业：机构持股创新低，建议关注云及物联网板块布局机会【行业研究】,金融界股吧
418,2021-02-01,计算机行业周报：公募计算机板块持仓减少 集中度提高,国海证券
419,2021-02-01,计算机周报：板块整体业绩有望改善 主要细分核心标的表现亮眼,新浪
420,2021-01-31,【兴证计算机】周观点：计算机相对配置价值持续提升,兴业计算机团队
421,2021-01-28,东吴证券--通信行业：通信持仓持续走低，物联网开始起色，流量需求增加有望带动新基建景气度向上【行业研究】,金融界股吧
422,2021-01-28,【东吴通信侯宾团队】本周专题：四季度持仓持续走低，流量需求有望带动新基建景气度向上,东吴通信互联网团队
423,2021-01-28,【东吴通信侯宾团队】通信行业点评报告：移动广电合作协议正式推出，5G基建及应用将加速落地,东吴通信互联网团队
424,2021-01-28,东吴证券--通信行业点评报告：移动广电合作协议正式推出，5G基建及应用将加速落地【行业研究】,金融界股吧
425,2021-01-27,宝信软件与中国工业互联网研究院、四源合签署战略合作协议,e公司
426,2021-01-27,【东吴晨报0129】【行业】通信【个股】先惠技术、锐科激光、中伟股份、汇川技术,东吴研究所
427,2021-01-26,计算机应用行业：公募2020Q4持仓分析 集中度继续提升 主配云计算,新浪
428,2021-01-25,通信行业周报：中兴Q4业绩表现亮眼 全国开通71.8万5G基站,新浪
429,2021-01-25,中信证券：看好国内科技板块一季度投资机会，首选港股市场,证券时报网
430,2021-01-25,通信行业跟踪周报：卫星互联网等数字基建再获各地政策支持 如何抓住相关投资机会？,新浪
431,2021-01-25,本周306亿市值限售股解禁，环比减少66.22% 解禁,Wind
432,2021-01-24,【招商通信】5G用户数增长超预期，关注港股估值提升机会； 天通一号03星发射升空，卫星互联网加速发展——招商通信周周谈（第4周）,俊Sir通信研究
433,2021-01-24,电信行业经营向好，通信行业公募基金持仓占比创近年新低,中信建投证券研究
434,2021-01-23,【兴证计算机】2020Q4持仓整理：低配0.28%，环比Q3下降0.30个百分点,兴业计算机团队
435,2021-01-22,谢治宇、董承非等十大明星经理重仓股大曝光,中国基金报
436,2021-01-20,通信一周谈：工业互联网三年规划出台、政策再加码,新浪
437,2021-01-19,【民生计算机|周观点】机构重点配置方向未变，智能驾驶等关注度提升,MS计算机
438,2021-01-19,宝信软件(600845.SH)：326.45万股限制性股票1月26日解禁 解禁,格隆汇
439,2021-01-19,宝信软件：326.45万股解锁股票将于1月26日上市流通,Wind
440,2021-01-19,计算机行业投资周报：工业互联网行动计划印发 工业云市场有望提速,新浪
441,2021-01-18,浙商张建民||通信行业机会显现，持续推荐运营商,浙商通信张建民组
442,2021-01-18,通信设备及服务行业2021年第3周周报：运营商价值重估进入第二阶段 关注IDC和制造企业,新浪
443,2021-01-18,计算机行业周报：行动计划发布 关注工业互联网,国海证券
444,2021-01-18,钢铁工业和工业互联网 如何大融合？,雷锋网
445,2021-01-17,【招商通信余俊团队】思科收购Acacia一波三折，凸显硅光产业价值提升——招商通信周周谈（2021年第3周）,俊Sir通信研究
446,2021-01-16,光环新网：纠结的资本运作 定增增资入股方式值得商榷,新浪
447,2021-01-15,【兴证计算机】工业互联：正迎戴维斯双击时刻,兴业计算机团队
448,2021-01-15,软件与服务行业：数字浪潮之产业数字化：全析工控数字化 从ERP到车载智能,新浪
449,2021-01-14,计算机行业工业软件系列报告(三)：三年行动计划发布 工业互联网政策持续加码,华安证券
450,2021-01-14,三年行动计划发布 工业互联网政策持续加码（附股）,证券时报网
451,2021-01-14,1月14日晚间重要行业研究汇总(附股),中金在线
452,2021-01-14,【华创通信·重大事项点评】工信部发布《工业互联网创新发展行动计划》，工业互联网产业发展进入快车道,华创通信研究
453,2021-01-14,【华西计算机】工业软件跟踪报告：三年行动计划出台，工业互联网大风再起,科技晶选
454,2021-01-14,钢铁煤炭行业齐发力，争享工业互联智能化,Wind
455,2021-01-13,【银河计算机】行业点评报告-计算机行业：三年行动计划发布，工业互联网快速发展期到来,科创TMT靖观其变
456,2021-01-13,【民生计算机|周观点】工业互联网迎政策利好，推动工业软件长期发展,MS计算机
457,2021-01-13,【机会挖掘】工业互联网创新发展行动计划印发 产业链公司或受关注（附股）,证券时报网
458,2021-01-12,宝信软件(600845.SH)累计获得政府补贴及增值税退税共计9545.59万元,智通财经
459,2021-01-12,宝信软件(600845.SH)及子公司2020年获得政府补贴及增值税退税共9545.59万元,格隆汇
460,2021-01-11,计算机行业周报：信创之新在于“芯” 行业国产推进应用软件或先行,新浪
461,2021-01-11,通信行业：建议关注电信运营商、智能网联汽车与军工通信,新浪
462,2021-01-11,计算机行业周报：如何看金山办公在雷军系的版图地位,新浪
463,2021-01-11,计算机行业周报：蔚来NIOET7智能网联配置发布 自动驾驶推出订阅服务,华安证券
464,2021-01-07,2021年20只潜力股值得关注,证券导报
465,2021-01-06,通信行业重大事项点评：全国一体化大数据中心政策出台 利好各重点区域IDC龙头,新浪
466,2021-01-06,政策力推“5G＋工业互联网”融合创新发展，这些概念龙头股抢占先机,第一财经
467,2021-01-05,计算机行业：景气度局部复苏或叠加风险偏好上升、行业配置正当时,广发证券
468,2021-01-05,计算机行业周报：从ARM发展看信创生态收敛 工业软件景气度提升,新浪
469,2021-01-05,计算机行业周报：全球计算芯片产业洞察-从飞腾1229大会说起,新浪
470,2021-01-04,大干新基建｜钢铁企业成功转型大数据中心，有哪些先天优势,澎湃新闻
471,2021-01-04,计算机周报：政策持续催化+5G重要应用 长期看好智能驾驶,新浪
472,2021-01-04,计算机行业周报：春季躁动关注板块龙头,国海证券
473,2021-01-04,1月各行业观点及重点推荐标的,新浪
474,2021-01-03,【民生研究】周观点汇总：经济复苏的大方向没有改变，疫苗接种率明显提高前，风格仍将较为均衡,MS研究
475,2021-01-03,2021买啥？这二十大潜力股值得收藏,证券时报网
476,2021-01-03,中泰证券：行情或步入进攻阶段仍建议均衡配置（附一月金股）,金融界
477,2020-12-31,计算机行业2021年度策略报告：迎接计算机长牛,新浪
478,2020-12-31,中泰证券：5G投资需关注结构性机会 重视AIOT应用与终端创新驱动的市场机遇,证券时报网
479,2020-12-30,【东吴晨报1230】【策略】【宏观】【行业】通信【个股】安恒信息、青鸟消防,东吴研究所
480,2020-12-29,计算机行业周报：大数据平台是新基建重点建设领域之一 关注低估值高成长板块,新浪
481,2020-12-29,【华创通信·重大事项点评】高层定调数据中心供给格局优化，推动产业集约化、规模化发展,华创通信研究
482,2020-12-28,【东吴通信侯宾】行业点评：发改委牵头多部委强调加快构建全国一体化大数据中心创新体系，关注新基建、云计算、大数据等行业投资机会,东吴通信互联网团队
483,2020-12-28,通信行业：广电将建40万5G基站 全球数据中心投资将增10%,新浪
484,2020-12-28,【东吴通信侯宾团队】通信行业点评报告：政策导向清晰，板块向上趋势确定，继续重点推荐新基建、云计算与5G应用,东吴通信互联网团队
485,2020-12-28,2020年12月28日早班车（紫金财经&胜泰智慧）,紫金财经
486,2020-12-27,【民生计算机|周观点】腾讯分布式数据库发布，看好产业长期发展潜力,MS计算机
487,2020-12-27,计算机行业周报：下游溢价充分体现后计算机周期料将来临,新浪
488,2020-12-26,券商推荐的2021年十大行业十大“金”股出炉,证券日报
489,2020-12-25,宝信软件拟8.23亿关联收购飞马智科 打造中国宝武旗下唯一IT上市平台,长江商报
490,2020-12-24,12月24日 10股盘前利好公告速递,中财网
491,2020-12-24,A股早报2020年12月24日星期四,Wind
492,2020-12-24,最新公告透露利好 10只个股有望爆发（12.24）,中金在线
493,2020-12-23,晚间重要公告2020年12月23日星期三,Wind
494,2020-12-23,宝信软件拟收购飞马智科75.73%股权 解决潜在同业竞争,e公司
495,2020-12-23,12月23日上市公司晚间公告速递,新浪
496,2020-12-23,宝信软件(600845.SH)拟发行股份及支付现金收购飞马智科75.73%股权实现产业横向整合,智通财经
497,2020-12-23,宝信软件：公司董事亲属构成短线交易,Wind
498,2020-12-23,宝信软件(600845.SH)：董事亲属短线交易所获收益已归公司所有,格隆汇
499,2020-12-23,宝信软件：拟8.23亿元价格购买飞马智科75.73%股权,Wind
500,2020-12-23,中国宝武工业互联网平台重磅发布 力争3至5年成为国内行业示范平台,上证报
501,2020-12-23,通信行业2021年年度策略：全面拥抱“数字+”,东吴研究所
502,2020-12-22,这一工业互联网平台力争3至5年内成国内示范，中国宝武研发,澎湃新闻
503,2020-12-22,中国宝武工业互联网平台发布：打造钢铁数字生态操作系统,证券时报
504,2020-12-22,通信行业周报：中央经济工作会议强调产业链自主可控 我国建成全球最大5G网络,新浪
505,2020-12-21,"浙商张建民||2021年通信行业策略:连接升级,云端聚变",浙商通信张建民组
506,2020-12-21,通信行业周报20201221：面向2021 电信+云市场招标订单迎来回暖,新浪
507,2020-12-21,2021年全球无线网市场规模仍将增长,中信建投证券研究
508,2020-12-20,经济工作会议点评 | 直接受益于国家战略与自主可控,一计之长
509,2020-12-20,【招商通信余俊团队】400G时代全面来临，头部光模块厂商核心受益——招商通信周周谈（2020年第51周）,俊Sir通信研究
510,2020-12-20,通信设备及服务行业：自主可控任重道远 运营商开启二次转型,新浪
511,2020-12-18,【民生计算机|周观点】科技创新大势所趋，新基建、信创重要性再次凸显,MS计算机
512,2020-12-16,工业软件系列专题：总篇：工业软件 中国制造崛起的关键,新浪
513,2020-12-15,【华西计算机】工业软件系列总篇（102页）：工业软件，中国制造崛起的关键,科技晶选
514,2020-12-15,中信建投TMT团队最新研究观点,中信建投证券研究
515,2020-12-14,【机会挖掘】湖北省国企全面推进数字产业化 打造工业互联网平台（附股）,证券时报网
516,2020-12-14,通信行业：ONEWEB恢复卫星发射 我国11月5G手机出货超2000万,新浪
517,2020-12-12,计算机行业2021上半年投资策略：聚焦高景气及边际改善赛道,新浪
518,2020-12-11,最新动向！任正非去“挖煤”和“炼钢”了,上证报
519,2020-12-08,计算机行业：短期企稳 躁动前的中期布局更有意义,广发证券
520,2020-12-07,【民生计算机|周观点】政策推动超高清落地，5G应用新一轮景气周期可期,MS计算机
521,2020-12-07,通信行业周报：电信设备营收保持增长 智能手机销量降幅收窄,新浪
522,2020-12-07,【招商通信余俊团队】R17标准冻结延迟，不改5G产业快速发展趋势——招商通信周周谈（2020年第50周）,俊Sir通信研究
523,2020-12-07,38股今日获机构买入评级8股上涨空间超20%,证券时报网
524,2020-12-07,计算机行业投资策略：积极变化正在发生 拥抱科技创新浪潮,新浪
525,2020-12-06,【民生研究】周观点汇总：顺周期板块以持股为主，逢低继续布局科技、医药,MS研究
526,2020-12-06,通信设备及服务行业2020年第49周周报：国内主设备商竞争力更强劲 关注卫星产业机会,新浪
527,2020-12-05,【民生周末重点推荐】首席看计算机：期待反弹，布局主线,MS研究
528,2020-12-05,宝信软件：钢铁信息化龙头，踏“物”腾“云”开启新征程,财富动力网
529,2020-12-04,宝信软件在南京成立新公司，经营范围含增值电信业务,企查查
530,2020-12-02,智能制造MES行业深度报告：7大海外巨头，6家中国领军全梳理,新浪
531,2020-12-02,中信证券：数据中心IDC运营效率持续改善 关注短期利率波动风险,中信证券
532,2020-12-02,前瞻｜运营效率持续改善，关注短期利率波动风险：中美数据中心IDC三季报,中信证券研究
533,2020-12-01,通信行业：关注物联网与卫星互联网,新浪
534,2020-11-30,通信行业周报：智能控制器景气度提升 世界5G大会聚焦应用,新浪
535,2020-11-30,通信本周专题：新基建持续推进 重点看好主设备、IDC、光模块和数字化转型服务提供商,新浪
536,2020-11-30,计算机周报：银行IT景气度不断提升 格局改善利好核心厂商,新浪
537,2020-11-29,【国君通信|年度策略】新型基建正浓，应用燎原前夜—通信2021年度投资策略,程风信语
538,2020-11-29,【招商通信余俊团队】智能网联汽车发展提速，科技巨头跑步入场，有望成为新一代超级终端——招商通信周周谈（2020年第48周）,俊Sir通信研究
539,2020-11-29,计算机行业周报：华为智联汽车对计算机行业较详细影响分析！,新浪
540,2020-11-29,通信行业周报：从世界5G大会看5G行业应用效能,新浪
541,2020-11-28,数据中心(IDC)行业研究报告,新浪
542,2020-11-27,【东吴通信侯宾团队】通信行业点评报告：发改委重点强调三项行动推动5G建设与发展，持续看好主设备、光模块以及IDC等板块投资机会,东吴通信互联网团队
543,2020-11-26,宝信软件：拟收购飞马智科75.73%股权 增强IT系统解决方案实力,金融界
544,2020-11-26,计算机行业2020年三季报综述：景气度逐步回升 工业互联网领衔业绩增长,新浪
545,2020-11-25,工业、科技行业-图说电信：电信业务持续复苏 看好明年产业互联新机遇,新浪
546,2020-11-25,宝信软件(600845.SH)：控股股东所持股份锁定承诺,格隆汇
547,2020-11-25,宝信软件回复问询函：向不同交易对方采用不同支付方式具有合理性 问询,Wind
548,2020-11-25,通信行业点评报告：沙钢股份收购GlobalSwitch，加快IDC产业布局，看好IDC行业景气度持续加速向上，维持“增持”评级,东吴证券
549,2020-11-25,【东吴通信侯宾团队】通信行业点评报告：沙钢股份收购Global Switch，加快IDC产业布局，看好IDC行业景气度持续加速,东吴通信互联网团队
550,2020-11-24,计算机行业2021年投资策略：云化、智能化、国产化 驱动IT产业高景气,国海证券
551,2020-11-24,工业软件行业深度报告：智能制造+国产化 国产工业软件的时代机遇,国海证券
552,2020-11-23,计算机行业投资策略：工业软件板块逐步形成，行业整体短期仍以震荡为主，维持“买入”评级,广发证券
553,2020-11-23,计算机行业周报：智能汽车 鲶鱼搅动的一池春水,新浪
554,2020-11-23,计算机周观点：把握工业软件投资机会,新浪
555,2020-11-23,通信行业周周谈(2020年第47周)：运营商密集布局ESIM卡 万物互联时代连接入口,新浪
556,2020-11-23,通信行业周报：中兴5G基站发货超25万站 笔电出货持续高增,新浪
557,2020-11-22,【招商通信余俊团队】运营商密集布局eSIM卡，万物互联时代连接入口——招商通信周周谈（2020年第47周）,俊Sir通信研究
558,2020-11-22,安信证券：科创板将迎来新一轮硬科技上市潮,Wind
559,2020-11-22,安信证券：科创板将迎来新一轮硬科技上市潮,科创板日报
560,2020-11-22,通信周报：5G＋工业互联网大会体现了什么新趋势？,新浪
561,2020-11-21,【招商通信余俊团队】通信行业2021年度投资策略：百转千回，蓄势待发,俊Sir通信研究
562,2020-11-20,【民生计算机|周观点】政策催化DIP普及，医保改造推动IT需求逐步释放,MS计算机
563,2020-11-20,26股获券商买入评级，拓邦股份目标涨幅达68.77%,Wind
564,2020-11-18,计算机行业2020年三季报点评暨11月投资策略：鸿蒙2.0生态初现 计算机逢低介入,新浪
565,2020-11-18,计算机行业事件点评：RCEP有望推动国内电子商务、网络安全等相关产业发展,新浪
566,2020-11-17,宝信软件：延期回复上交所对公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案的信息披露问询函 问询,Wind
567,2020-11-17,2021年通信行业投资策略：技术迭代到行业渗透的交点,新浪
568,2020-11-16,计算机行业周报：为什么我们看好工业软件-三维度深度剖析行业周报,新浪
