,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
324,2021-08-02,赛道太火小米主动入局，20家企业抱团投资只为“锂电池”供给,时代财经
325,2021-08-02,北向资金7月动向：重点进攻高景气成长制造主线，周期性行业遭抛售,Wind
326,2021-08-02,A股资金流向（8月2日）：高切低痕迹明显，资金转战超跌价值股,Wind
327,2021-08-02,电子行业北上资金月报,新浪
328,2021-08-01,基金科创板配置二季度有何变化？生物与新材料获明显加仓,智通财经
329,2021-07-31,【国盛策略 | 科创】基金科创板配置二季度有何变化？,尧望后势
330,2021-07-30,重庆传音研发新大楼落成！传音控股研发新动能加速启航,北国网
331,2021-07-29,上海证券电子行业日报：二季度中国智能手机市场数据出炉,新浪
332,2021-07-28,A股资金流向（7月28日）：资金快进快出，芯片龙头被抛售,Wind
333,2021-07-28,57股获券商买入评级，三一重工目标涨幅达97.37%,Wind
334,2021-07-27,传音控股：公司在《财富》中国500强排名中升至第286位,证券时报网
335,2021-07-27,A股资金流向（7月27日）：新能源产业链持续遭抛售，芯片龙头一枝独秀,Wind
336,2021-07-27,2021年《财富》中国500强出炉，传音控股排名升至第286位,砍柴网
337,2021-07-27,上海证券电子行业日报：OPPO即将发布新品,新浪
338,2021-07-27,电子行业周报：车规MCU大赛道 国产厂商谁有望突围,国海证券
339,2021-07-26,浙商证券维持传音控股买入评级，传音控股焦点解读：短期疫情扰动有限，锚定公司中长期成长价值,每日经济新闻
340,2021-07-26,A股资金流向（7月26日）：“茅族”、“宁族”集体遭抛售，芯片龙头获青睐,Wind
341,2021-07-26,电子行业周报：华为发布会本周四召开,新浪
342,2021-07-23,传音控股：建议进一步放开再融资 推动交易制度创新,中证网
343,2021-07-22,A股资金流向（7月22日）：资金持续减仓白酒、医药等消费龙头,Wind
344,2021-07-22,【华西策略||李立峰】宁组合&电子&医药成增持的集中区-2021年公募二季报持仓剖析,策略李立峰与行业配置笔记
345,2021-07-22,上证科创板新一代信息技术指数正式发布，后市影响几何？,资本邦
346,2021-07-22,传音控股：技术创新赋能 借力科创板持续扩张,中证网
347,2021-07-22,101家科创板公司预告上半年业绩，超六成报喜,Wind
348,2021-07-22,“数”描科创板：历时726天 总市值逼近5万亿元,证券日报
349,2021-07-21,传音控股：手机成为非洲消费者刚需 继续发力“扩市场拓品类”,证券时报网
350,2021-07-21,2021科创板全景扫描：八大指标透视“硬科技”,新浪
351,2021-07-20,电子行业周报：台积电2021Q2业绩解读及2021Q3展望,国海证券
352,2021-07-19,上海证券电子行业周报：国际新材料产业大会在蚌埠落幕,新浪
353,2021-07-19,北向资金今日净买入近44亿元，持续加仓白酒、医药股,Wind
354,2021-07-17,防止资本无序扩张和违规“造富”!北上资金减仓锂电，抄底大白马,Wind
355,2021-07-16,A股高位回调：北上资金大举减仓锂电龙头，反手抄底大白马,Wind
356,2021-07-16,A股成交连续11日破万亿，2大聪明资金不淡定了,Wind
357,2021-07-15,10只科创板股获北向资金减仓,证券时报网
358,2021-07-14,预计上半年净利润17.17亿元，传音控股继续布局海外新兴市场,证券之星
359,2021-07-14,传音控股上半年业绩预增财报亮眼，海外市场战略稳步推进,砍柴网
360,2021-07-14,8只科创板股获北向资金加仓,证券时报网
361,2021-07-13,电子行业2021中报前瞻：5G手机、远程需求、汽车电子仍为2021三大主轴,新浪
362,2021-07-12,A股资金流向（7月12日）：新能源产业链内部出现分歧,Wind
363,2021-07-11,九论科创板：跟随中报，战略配置优质龙头(浙商策略王杨),王杨策略研究
364,2021-07-11,浙商策略：市场整体处在新阶段的战略底部 跟随中报配置优质龙头,新浪
365,2021-07-09,"传音控股现3笔大宗交易 共成交6,000.88万元",新浪
366,2021-07-09,传音控股今日大宗交易成交29.92万股，成交价200.6元溢价4.18%,Wind
367,2021-07-09,46股获券商买入评级，精达股份目标涨幅达83.01%,Wind
368,2021-07-08,百亿私募动向追踪：哪些公司最受关注？迈瑞医疗、澜起科技被扎堆调研,21财闻汇
369,2021-07-08,百亿私募集中关注15家上市公司，扎堆调研迈瑞医疗等,Wind
370,2021-07-08,百亿私募动向追踪：集中关注15家上市公司，扎堆调研迈瑞医疗、澜起科技,21世纪经济报道
371,2021-07-08,A股资金流向（7月8日）：新能源龙头持续吸金，金融、白酒遭抛售,Wind
372,2021-07-08,幻方上半年备案夺冠，高毅、灵均、九坤也发力！下半年如何掘金？,私募排排网
373,2021-07-08,幻方上半年备案夺冠，高毅、灵均、九坤也发力！下半年如何掘金？,新浪
374,2021-07-08,“非洲手机之王”传音控股获250家机构调研,证券导报
375,2021-07-07,A股资金流向（7月7日）：新能源产业链强者恒强，龙头股获抢筹,Wind
376,2021-07-07,上证电子行业日报：闻泰科技拟收购英国晶圆制造资产,新浪
377,2021-07-07,新时代证券维持传音控股强烈推荐评级，传音控股公司点评：保持非洲市场领跑地位，多元化布局助力长期成长,每日经济新闻
378,2021-07-07,【电子】传音控股（688036）首次覆盖：卡位优势明显，看好新兴市场增长潜力,天风研究
379,2021-07-07,【天风Morning Call】晨会集萃20210707,天风研究
380,2021-07-06,天风证券：传音控股(688036.SH)卡位优势明显，目标价276.61元，首予“买入”评级,智通财经
381,2021-07-06,天风证券首予传音控股买入评级：卡位优势明显，看好新兴市场增长潜力，目标价276.61元,每日经济新闻
382,2021-07-06,电子行业周报：2021世界人工智能大会即将在上海举行,新浪
383,2021-07-06,电子行业简评报告：半导体行情持续强劲 中报预增继续支持,新浪
384,2021-07-06,国海证券维持传音控股买入评级，业绩预告点评：2021H1 业绩指引符合预期，长期增长动力十足,每日经济新闻
385,2021-07-06,【公司点评】传音控股：全年业绩符合预期，非洲之王持续发力新市场,吉森电子研究
386,2021-07-06,海外机构扎堆调研，北上资金加仓的调研股名单来了,证券之星
387,2021-07-06,上半年北上资金累计净买入2237亿元 这些上市公司获海外机构扎堆调研,金融投资网
388,2021-07-06,北向资金抢买的海外机构调研股来了（附名单）,第一财经
389,2021-07-06,突发黑天鹅，大白马股遭证监会立案调查！北上资金抢买的海外机构调研股来了（附名单）,e公司
390,2021-07-06,科创50指数持续强势，机构关注度迅速提升,Wind
391,2021-07-05,传音控股(688036.SH)作废合计49.06万股不得归属的限制性股票,智通财经
392,2021-07-05,A股资金流向（7月5日）：资金大幅流入锂电上游行业,Wind
393,2021-07-05,科技创新持续赋能 传音控股2021年上半年净利预增57.35%,砍柴网
394,2021-07-05,电子行业周报：汽车电动化何以重塑功率器件行业价值,国海证券
395,2021-07-04,“非洲手机之王”获250家机构调研，高毅等23家百亿私募出手，半导体概念股受关注,21世纪经济报道
396,2021-07-03,大涨60%，这家苹果产业链公司，有啥新动作？,Wind
397,2021-07-03,“非洲手机之王”传音控股上半年净利17.17亿元，同比增长57.35%,搜狐
398,2021-07-02,电子行业2021年中报业绩展望：半导体持续景气 消费电子阶段承压,新浪
399,2021-07-02,德邦证券维持传音控股买入评级：短期盈利韧性十足，长期布局空间广阔,每日经济新闻
400,2021-07-02,信达证券维持传音控股买入评级：中报略超预期，新兴市场大展宏图,每日经济新闻
401,2021-07-02,A股资金流向（7月2日）：小金属板块获资金入驻，权重股多被抛售,Wind
402,2021-07-02,传音控股(688036)：中报略超预期 新兴市场大展宏图,新浪
403,2021-07-02,传音控股(688036)：Q2业绩优于预期 进入环比上行期！,新浪
404,2021-07-02,浙商证券：传音控股（688036.SH）Q2业绩优于预期，进入环比上行期，维持“买入”评级,智通财经
405,2021-07-02,2021年上半年手机概念股市值排行榜：11家企业市值超千亿元,搜狐
406,2021-07-02,传音控股(688036)：二季度环比持续增长 积极拓展新市场,新浪
407,2021-07-02,信达证券：传音控股（688036.SH）中报略超预期，维持“买入”评级,智通财经
408,2021-07-02,传音控股：2021 年上半年净利润 17.2 亿元 同比增长 57.35%,ZAKER
409,2021-07-02,传音控股(688036)中报业绩预告点评：上半年业绩高增长 手机版图持续拓宽,新浪
410,2021-07-02,每日财报|传音控股上半年净利润预计同比增五成 中航机电净利增40%,搜狐
411,2021-07-01,晚间重要公告2021年7月1日星期四,Wind
412,2021-07-01,闷声发大财非洲机王利润大涨57%：首发160W快充,快科技
413,2021-07-01,传音控股(688036.SH)半年度净利润预增57.35%,格隆汇
414,2021-07-01,传音控股(688036.SH)预计半年度归母净利同比增长57.35%,智通财经
415,2021-07-01,传音控股：半年报净利预增约57.35%,财联社
416,2021-07-01,传音控股：预计上半年净利润同比增长57.35%,第一财经
417,2021-07-01,传音控股：预计上半年净利润同比增长57.35%,Wind
418,2021-07-01,电子行业2021年三季度投资策略：半导体持续重点推荐 消费电子看好下半年苹果链确定性,新浪
419,2021-07-01,59股获海外机构调研 传音控股最受关注,证券时报网
420,2021-07-01,科创板晚报|晶丰明源涨价函今日生效 传音控股半年报预增约57.35%,科创板日报
421,2021-07-01,电子行业动态点评：基础电子元器件产业政策再梳理,新浪
422,2021-06-30,A股资金流向（6月30日）：低位芯片龙头股获青睐,Wind
423,2021-06-30,国信证券金股推荐：2021年7月各行业金股推荐汇总,新浪
424,2021-06-29,超千家机构调研这家公司，多只机构调研股涨幅翻倍,Wind
425,2021-06-29,机构扎堆调研造就另类牛股,Wind
426,2021-06-28,电子行业周报：消费电子受到广泛关注,新浪
427,2021-06-28,电子行业每周市场动态追踪：看好半导体的短中长期大逻辑 消费电子迎布局时点,新浪
428,2021-06-28,A股资金流向（6月28日）：短线热门股遭资金抛售,Wind
429,2021-06-25,传音控股(688036.SH)：向134名激励对象授予145.15万股限制性股票,格隆汇
430,2021-06-25,A股资金流向（6月25日）：各行业龙头重获资金青睐，短线热门股被抛售,Wind
431,2021-06-25,5只科创板股获北向资金增持超3000万元,证券时报网
432,2021-06-24,浙商证券维持传音控股买入评级：新兴市场智能终端及移动互联领军者,每日经济新闻
433,2021-06-23,A股资金流向（6月23日）：新能源车龙头获青睐，白酒股集体遭抛售,Wind
434,2021-06-22,A股资金流向（6月22日）：周期股获资金回流，科技题材龙头遭抛售,Wind
435,2021-06-22,2只科创板股获北向资金减持超千万元 减持股份,证券时报网
436,2021-06-21,电子行业周报：我们为什么强烈推荐核心半导体设备和材料,国海证券
437,2021-06-21,国海证券：缺芯”大背景下，半导体核心设备和材料企业将充分受益,证券时报网
438,2021-06-21,六论科创板：中国科技巨头的摇篮（浙商策略·王杨）,王杨策略研究
439,2021-06-19,A股版图十年大变迁,Wind
440,2021-06-18,A股资金流向（6月18日）：新能源车龙头获抢筹，白酒股遭抛售,Wind
441,2021-06-18,传音控股多元化战略迈入新阶段，打开未来想象空间,中投网
442,2021-06-16,A股资金流向（6月16日）：资金大幅撤离新能源产业链龙头,Wind
443,2021-06-16,海外机构密集调研A股，北上资金积极加仓,Wind
444,2021-06-16,海外机构密集调研A股，电子、医药生物、机械设备、化工和计算机行业最受关注,Wind
445,2021-06-16,海外机构密集调研A股北上资金积极加仓,证券时报
446,2021-06-15,科技、军工股逆势上涨，券商研报密集看多！,Wind
447,2021-06-14,市场大机会要来了？最新外资密集调研股曝光，人气股竟是它，超300多家海外机构盯上它，北上资金抢先埋伏这些概念股（附名单）,e公司
448,2021-06-11,“非洲手机王”传音控股多元并进，打造智慧服务体验,砍柴网
449,2021-06-11,百元股数量达163只，一日增加5只,证券时报网
450,2021-06-10,社保基金海外投资“金手指”曝光！接下来看好这些领域,Wind
451,2021-06-10,A股资金流向（6月10日）：资金撤离白酒股，转投新能源龙头,Wind
452,2021-06-10,为消费者提供智慧服务体验，传音控股多元生态赢得新突破,砍柴网
453,2021-06-09,别盲目抄作业！被顶流基金经理调研过的公司股价不一定涨，他们也未必会买,中证报
454,2021-06-08,A股资金流向（6月8日）：白酒股巨量杀跌，资金大幅出逃,Wind
455,2021-06-08,两市百元股数量达159只，科创板股票占38.36%,证券时报网
456,2021-06-08,剑指鸿蒙？苹果发布全新操作系统，掀起“三国杀”,Wind
457,2021-06-08,基金公司争饮头啖汤，密集布局科创成长赛道,Wind
458,2021-06-07,软件国产化加速，北上资金大举增持股曝光,第一财经
459,2021-06-07,两只鸿蒙概念股20%涨停！软件国产化加速,证券时报网
460,2021-06-07,两只股票均20%涨停：鸿蒙概念炸了 北上资金大举增持股曝光,新浪
461,2021-06-07,从手机到移动互联应用 传音控股打造聚合生态,砍柴网
462,2021-06-07,【热股】鸿蒙概念股全线起飞 终端厂商加速导入 这些领域值得关注！,上海有色
463,2021-06-06,谁是基金经理中的拼命三郎？,Wind
464,2021-06-06,基金布局方向曝光！这些上市公司被机构踏破门槛,Wind
465,2021-06-05,近一个月机构扎堆调研医药、科技公司,Wind
466,2021-06-05,近一个月机构扎堆调研医药、科技公司,上证报
467,2021-06-04,卓胜微：公司的终端客户主要为智能手机厂商，深圳传音控股股份有限公司是公司的客户,每日经济新闻
468,2021-06-04,传音控股(688036.SH)每10股派10.8元 股权登记日为6月10日,智通财经
469,2021-06-04,传音控股(688036.SH)：2020年权益分派10派0.108元股权登记日6月10日,格隆汇
470,2021-06-03,这些方向，吸引了大量的机构调研,格隆汇
471,2021-06-03,浙商证券：5月金股组合盈利5.66% 6月荐股名单出炉,新浪
472,2021-06-02,浙商证券：传音控股（688036.SH）新兴市场国家最优秀手机终端品牌厂商，维持“买入”评级,智通财经
473,2021-06-02,浙商证券维持传音控股买入评级，领航新兴市场：定位、渠道与生态链共塑全球品牌价值,每日经济新闻
474,2021-06-02,27股获券商买入评级 星期六目标涨幅达48.72%,Wind
475,2021-06-02,龙头依旧笑春风？弹性更大的隐形冠军是弯道超车首选 机构们依旧垂青生物医药股,金融界
476,2021-06-01,2021年六月策略金股报告：投资组合报告,新浪
477,2021-06-01,44股获海外机构调研 传音控股最受关注,证券时报网
478,2021-06-01,A股资金流向（6月1日）：周期股重获资金青睐，券商龙头遭抛售,Wind
479,2021-06-01,近500家机构扎堆调研这家公司！下半年布局方向更清晰了,中证报
480,2021-06-01,20股获20家以上机构调研 传音控股最受关注,证券时报网
481,2021-06-01,2021年电子行业中期策略报告：品牌崛起机遇已现智驾服务风口将至,新浪
482,2021-06-01,调研热情高涨，机构布局方向渐明晰,Wind
483,2021-06-01,调研热情高涨 机构布局方向渐明晰,中证网
484,2021-06-01,三大指数5月全线收红，科技创新主线持续升温,Wind
485,2021-05-31,“非洲手机之王”传音控股2020年毛利率下滑 应收账款增46% 盈利能力下降,GPLP犀牛财经
486,2021-05-31,电子行业周报：理想新款车型发布国产汽车芯片替代加速,新浪
487,2021-05-31,电子行业周报：三大角度分析LCD面板能否变成弱周期行业？,国海证券
488,2021-05-30,能否突破16%生死线？这些机型有望首批升级华为鸿蒙系统！,Wind
489,2021-05-30,传音控股发布2021年Q1财报,IT之家
490,2021-05-28,A股资金流向（5月28日）：券商龙头持续获青睐,Wind
491,2021-05-28,【国金晨讯】电子专场：关注中京电子，联想集团，覆铜板涨价周期性研究及未来判断，比亚迪电子，杉杉股份，传音控股,国金证券研究所
492,2021-05-27,A股资金流向（5月27日）：资金大幅涌入芯片龙头股,Wind
493,2021-05-27,抢滩科技创新领域，第二批“双创指数”ETF上报,Wind
494,2021-05-26,A股资金流向（5月26日）：沪强深弱态势明显，创蓝筹遭资金抛售,Wind
495,2021-05-25,这些方向，吸引了大量的机构调研,格隆汇
496,2021-05-25,A股资金流向（5月25日）：资金集体涌入大金融板块,Wind
497,2021-05-24,传音控股以科技立品牌，2021一季度净利大增125.93%,砍柴网
498,2021-05-21,电子行业周报：LUMINAR发布一季度报告,新浪
499,2021-05-21,机构首次关注32只个股这些个股获“增持”评级,第一财经
500,2021-05-21,A股资金流向（5月21日）：医药龙头集体遭抛售,Wind
501,2021-05-21,传音控股(688036)：第三世界的征途是星辰大海,新浪
502,2021-05-21,调研马不停蹄，头部机构偏爱“下蹲起跳”,Wind
503,2021-05-20,A股资金流向（5月20日）：华为汽车、周期龙头被抛售,Wind
504,2021-05-20,刚刚上报！又有重磅指数产品来了，首批这10家(名单),Wind
505,2021-05-19,A股资金流向（5月19日）：比亚迪获资金爆买，银行股遭抛售,Wind
506,2021-05-18,A股资金流向（5月18日）：资金避高就低，医药龙头遭抛售,Wind
507,2021-05-18,数据科技+电子｜智能手机：疫情局部地区反复，下修全年手机出货量预期至13.5亿部,中信证券研究
508,2021-05-17,传音控股：印度工厂仍在生产 明天的非洲市场或如今日中国,21世纪经济报道
509,2021-05-17,A股资金流向：盘面较为混乱，小金属龙头获青睐,Wind
510,2021-05-17,IPO日报四周年巨献：觅A股四十新星,国际金融报
511,2021-05-14,A股资金流向（5月14日）：大金融引爆全场，资金抢筹券商龙头,Wind
512,2021-05-14,【东北晨会0514】4月金融数据点评/佳士科技（深）、铂力特、传音控股/复盘笔记,东北证券研究所
513,2021-05-13,电子行业2020年年报暨2021年一季报总结：淡季不淡 高景气下电子行业表现亮眼,新浪
514,2021-05-13,A股资金流向（5月13日）：资金各自为战，有色龙头连续被抛售,Wind
515,2021-05-13,券商首次关注4股并给予买入评级（5月13日）,Wind
516,2021-05-13,25股获券商买入评级 中兴通讯目标涨幅达51.85%,Wind
517,2021-05-12,东北证券：传音控股（688036.SH）非洲市场稳定增长，首予“买入”评级,智通财经
518,2021-05-12,东北证券首予传音控股买入评级：新兴市场保持领先地位，积极实施多元化战略布局,每日经济新闻
519,2021-05-12,TWS芯片厂中科蓝讯冲刺科创板：产品侧重白牌市场 申报前夕实控人大笔套现 减持股份,科创板日报
520,2021-05-12,兴业证券：科创板一季报中的“机构共识”,科创板日报
521,2021-05-12,29股获券商买入评级，传音控股目标涨幅达64.57%,Wind
522,2021-05-10,传音控股(688036)：年报&一季报业绩亮眼 下游景气度持续提升,广发证券
523,2021-05-10,A股资金流向（5月10日）：有色龙头再获资金加仓，白酒龙头遭抛售,Wind
524,2021-05-10,传音控股：公司旗下手机品牌TECNO是英超曼城足球俱乐部官方全球合作伙伴,每日经济新闻
525,2021-05-10,传音控股“根据地业务”持续向好 新赛道上打造更多增长点,科技新闻网
526,2021-05-09,电子行业周报：缺货涨价现象依旧,新浪
527,2021-05-07,印度疫情愈演愈烈 这些科创板上市公司的印度业务影响几何？,新浪
528,2021-05-07,A股资金流向（5月7日）：有色龙头持续获资金青睐,Wind
529,2021-05-07,2021Q1电子板块业绩解析,吉森电子研究
530,2021-05-07,传音控股今日再次大幅调整 机构调研热度不减 股价“向南”跌跌不休,和讯
531,2021-05-07,QFII高比例持有科创板股名单,证券时报网
532,2021-05-06,A股资金流向（5月6日）：消费、疫苗龙头遭资金抛售,Wind
533,2021-05-06,稳存量拓增量，传音控股积极开拓海外新兴市场,科技新闻网
534,2021-05-06,QFII一季度持有科创板股名单（附股）,证券时报网
535,2021-05-06,电子｜淡季不淡，高景气下电子行业表现亮眼：2020年年报暨2021年一季报总结,中信证券研究
536,2021-05-06,苹果业绩大超预期，产业链公司被扎堆调研（附名单）,Wind
537,2021-05-05,2020年手机概念股营收报告：80%企业同比增长，Top 30营收近1.4万亿元！,搜狐
538,2021-05-03,外资一季度持仓路径解析：32公司被重仓超3年，4月重启加仓,Wind
539,2021-04-30,传音控股接受49家机构调研,每日经济新闻
540,2021-04-30,掘金科创板，QFII现身50只股前十大流通股东榜,证券时报网
541,2021-04-30,社保基金现身28只科创板股前十大流通股东榜,证券时报网
542,2021-04-30,民生证券首予传音控股推荐评级：非洲手机领导品牌，持续拓宽版图与边界,每日经济新闻
543,2021-04-30,传音控股(688036)深度报告：非洲手机领导品牌 持续拓宽版图与边界,新浪
544,2021-04-29,【华西电子孙远峰团队—持续推荐传音控股】上游供应稳定，下游市场、品类多维扩张,远峰电子
545,2021-04-29,新时代证券维持传音控股强烈推荐评级：新兴市场份额大幅提升，多元化布局初显成效,每日经济新闻
546,2021-04-29,2020年全球出货量1.74亿部，“非洲机皇”传音的硬核闯关,36氪
547,2021-04-29,德邦证券维持传音控股买入评级：区域拓展增收效果明显，生态构建长期发展空间,每日经济新闻
548,2021-04-29,51公司获得增持评级-更新中,中财网
549,2021-04-29,华西证券：传音控股（688036.SH）坚持多维度发展，维持“买入”评级,智通财经
550,2021-04-29,传音控股(688036)：新市场、新业务开拓顺利 业绩持续高增长,新浪
551,2021-04-29,一季报净利大增125.93% 传音控股未来前景广阔,科技新闻网
552,2021-04-29,上调评级至买入策略选股（4月29日）,Wind
553,2021-04-29,社保基金持有18只科创板股：新进7股，增持5股,证券时报网
554,2021-04-29,传音控股(688036)：深耕新兴市场需求 业务拓展收效显着,新浪
555,2021-04-28,传音控股首季净利8亿 去年ROE手机产品毛利率均降 盈利能力下降,中国经济网
556,2021-04-28,信达证券上调传音控股至买入评级：业绩高增蓄势2021，开疆拓土势如破竹，目标价232元,每日经济新闻
557,2021-04-28,亮眼！传音控股：2021年第一季度净利润约8.01亿元，同比增加125.93%,每日经济新闻
558,2021-04-28,社保基金现身15只科创板股前十大流通股东榜,证券时报网
559,2021-04-27,传音控股(688036)：2020归母净利同比+50% 新市场增长加速,新浪
560,2021-04-27,传音控股(688036)年报点评：新兴市场迅速起量 业绩高速增长,新浪
561,2021-04-27,非洲手机之王掘金亚洲 传音控股2021年首季净利增1.25倍,e公司
562,2021-04-27,“非洲手机之王”传音控股首季净利同比增近1.3倍股价年内涨21%,格隆汇
563,2021-04-27,传音控股(688036.SH)一季度归母净利同比增长125.93%至8.01亿元,智通财经
564,2021-04-27,晚间公告丨4月27日这些公告有看头,第一财经
565,2021-04-27,传音控股(688036.SH)一季度净利润升125.93%至8.01亿元,格隆汇
566,2021-04-27,传音控股：一季度净利8.01亿元 同比增126%,e公司
567,2021-04-27,传音控股：一季度净利润同比增长125.93%,Wind
568,2021-04-27,“三驾马车”助力 传音控股2020年营收净利均增近50%,中证网
569,2021-04-27,传音控股(688036)：2021迎来新的机遇与挑战,新浪
570,2021-04-27,传音控股2020年实现营收同比增长49% 全年手机出货1.74亿部,C114通信网
571,2021-04-27,结合新技术开拓新兴市场 传音控股2020年净利润同比增长近50%,经济观察网
572,2021-04-27,传音控股2020年营收净利双增长 IoT业务逐步发力,证券日报网
573,2021-04-27,“三驾马车”助力传音控股 营收净利实现稳步增长,和讯
574,2021-04-27,每10股派10.8元！传音控股拟派现8.64亿元,资本邦
575,2021-04-27,晨会聚焦210427重点关注食品饮料、美国寿险、海洋王、华测导航、山西汾酒、宝钢股份、爱美客、安恒信息、传音控股、东方财富,国信研究
576,2021-04-27,QFII持有科创板股揭秘：新进23股，增持7股,证券时报网
577,2021-04-26,传音控股2020年年报：“三驾马车”助力 营收净利稳步增长,36氪
578,2021-04-26,传音控股2020年净利同比增长近五成 拟10派10.8元,上证报
579,2021-04-26,传音控股：2020年净利润同比增长49.8%,Wind
580,2021-04-26,传音控股(688036.SH)年度归母净利同比增49.8%至26.86亿元 拟10股派10.8元,智通财经
581,2021-04-26,传音控股：2020年净利润同比增长50%拟10派10.8元,格隆汇
582,2021-04-26,传音控股：2020年净利同比增49.8% 拟10派10.8,e公司
583,2021-04-26,A股资金流向（4月26日）：主力资金连续5日净流出，中国平安持续被抛售,Wind
584,2021-04-25,拥抱技术创新，传音控股用实践给出答案,证券之星
585,2021-04-25,最新！顶流基金重仓股大洗牌，40张图表全披露,Wind
586,2021-04-24,【国盛策略】基金科创板配置Q1有何变化？,新浪
587,2021-04-23,A股主力资金流向（4月23日）：机构抱团股重获追捧，中国平安连续7日遭抛售,Wind
588,2021-04-22,A股资金流向（4月22日）：科技龙头获抢筹，中国平安连续被抛售,Wind
589,2021-04-22,A股收盘综述：板块轮动加快，VR、医美联手大涨,Wind
590,2021-04-22,A股异动|传音控股(688036.SH)大涨逾9%持续称霸非洲市场机构密集调研,格隆汇
591,2021-04-21,A股资金流向（4月21日）：医美龙头获青睐，华为汽车概念遭抛售,Wind
592,2021-04-19,今年以来57家公司被百家机构调研 爱美客、传音控股受青睐,大众证券报
593,2021-04-19,千亿龙头涨停！消费电子或显着低估，北向资金大举加仓股揭秘,证券之星
594,2021-04-19,国海证券--电子行业周报：台积电2021Q1业绩解读及2021Q2展望【行业研究】,金融界股吧
595,2021-04-19,移动互联网突围，传音控股三大优势出海未来可期,砍柴网
596,2021-04-16,A股资金流向（4月16日）：白酒股强者恒强，恒瑞医药连遭资金抛售,Wind
597,2021-04-15,券商首次关注6股并给予买入评级（4月15日）,Wind
598,2021-04-14,公募仓位降至88%，年内调研瞄准两行业,Wind
599,2021-04-14,A股资金流向（4月14日）：新能源龙头获资金回流，银行股遭抛售,Wind
600,2021-04-12,A股资金流向（4月12日）：市场消化财报预期，周期股龙头遭抛售,Wind
601,2021-04-12,TCL百亿定增建8.6代产线，IT面板竞争格局影响几何,吉森电子研究
602,2021-04-10,傅鹏博、张坤、葛兰！顶流基金经理调研了这些股,Wind
603,2021-04-09,电子行业周报：浙江拟建我国第五座航天发射场,新浪
604,2021-04-09,两市百元股数量达134只，医药生物行业占比最高,证券之星
605,2021-04-09,A股资金流向（4月9日）：新股上市首日遭爆炒，白马股再遭抛售,Wind
606,2021-04-09,传音控股连续两日大幅调整 反弹涨幅几近抹平 多家券商研报被打脸,和讯
607,2021-04-09,传音控股：在开放融通中共创非洲移动互联生态,砍柴网
608,2021-04-09,中信证券：消费电子端迎来中长期布局时点，建议关注全球化布局扩张的终端品牌公司,Wind
609,2021-04-09,电子｜看好半导体及高景气度细分板块的成长：2021年二季度投资策略,中信证券研究
610,2021-04-08,景气回升，寻找计算机行业预期差,Wind
611,2021-04-08,A股资金流向（4月8日）：热门次新股剧烈波动，医药白马获青睐,Wind
612,2021-04-08,300亿白马股又跌停，基金砸盘？更有1500亿巨头大跌,Wind
613,2021-04-08,300亿白马股华海药业又跌停，基金砸盘？,中国基金报
614,2021-04-08,又一只医药白马股连续跌停！牛市发动机却突然拉升 更有钢铁板块掀涨停潮 连续下跌,中国基金报
615,2021-04-08,4万股民懵了！刚刚300亿白马股又跌停，基金砸盘？券商钢铁却狂拉,和讯
616,2021-04-06,A股资金流向（4月6日）：碳中和明星股获回流，白马股遭抛售,Wind
617,2021-04-06,半导体持续缺货，谁最受益,吉森电子研究
618,2021-04-03,高瓴调研最新动向曝光！这些公司招来百亿私募大佬,Wind
619,2021-04-02,A股资金流向（4月2日）：成长与价值齐飞，机构抱团股连续获资金抢筹,Wind
620,2021-04-01,光大证券--通信电子行业景气数据跟踪报告之四（2021年3月）：面板和MLCC涨价持续，上游半导体产能紧缺【行业研究】,金融界股吧
621,2021-03-30,重磅！“千亿顶流”基金隐形重仓股名单来了,Wind
622,2021-03-30,重磅！“千亿顶流”基金隐形重仓股名单来了，更有张坤、刘格菘、冯波、冯明远等明星基金经理最新研判,中国基金报
623,2021-03-30,A股资金流向（3月30日）：机构抱团股表现不俗，光伏龙头获抢筹,Wind
624,2021-03-30,张坤、刘格菘……顶流基金经理“隐形重仓股”曝光,Wind
625,2021-03-30,传音控股拓展海外市场 “自研技术+战略合作”两条腿走路,砍柴网
626,2021-03-29,电子元器件周报：年报陆续披露 关注业绩超预期,新浪
627,2021-03-28,招股书披露采购额比年报高115%，艾为电子的审计机构“有前科”,云掌财经
628,2021-03-27,科创板机构持仓曝光 社保基金、QFII共同持有2家公司,大众证券报
629,2021-03-26,A股主力资金流向：周五大幅流入本周仍净流出千亿,Wind
630,2021-03-25,比亚迪、传音控股、华东医药低开超3%,Wind
631,2021-03-24,2021年电子行业春季策略报告：共襄品牌崛起机遇布局交通智能网联,新浪
632,2021-03-24,传音控股: 手机界的“非洲之王”,中金在线
633,2021-03-24,A股主力资金流向（3月24日）：机构抱团股再遭抛售,Wind
634,2021-03-24,一季报净利大增125.93% 传音控股未来前景广阔,砍柴网
635,2021-03-23,5张图看清！千亿市值大票年后跌幅、估值和债务规模,Wind
636,2021-03-23,传音控股持续发力系统性创新，赋能新兴市场业务,证券之星
637,2021-03-22,A股主力资金流向（3月22日）：面板、碳中和概念股受追捧,Wind
